time,geo,kpi_bookings,kpi_revenue,revenue_per_kpi,population,paid_search_impressions,paid_search_spend,paid_social_upper_impressions,paid_social_upper_spend,paid_social_prospecting_impressions,paid_social_prospecting_spend,paid_social_retargeting_impressions,paid_social_retargeting_spend,organic_sessions,email_sends,availability_index,snowfall_index,holiday_flag,adr_price_index,promotional_package
2024-11-04,CA,202,54871.29,271.64,8200000,239301.0,1777.64,121039,743.1,95013,846.48,59199,659.14,2552,4828,0.5356,23.602,0,108.487,0
2024-11-04,PN,193,48656.54,252.11,6100000,216070.0,1597.16,114216,702.06,82634,735.28,47151,525.73,2310,4168,0.5469,30.151,0,108.448,0
2024-11-04,NE,155,36955.93,238.43,7400000,187766.0,1371.4,95523,585.76,78094,696.42,41300,459.96,2211,3859,0.5259,33.398,0,109.521,0
2024-11-11,CO,238,59916.54,251.75,5800000,265221.0,1975.9,128214,785.55,101703,911.31,71070,789.46,2866,5110,0.5892,36.455,0,109.939,0
2024-11-11,UT,208,53176.72,255.66,3400000,247107.0,1825.3,102875,629.07,100138,894.52,58591,653.34,2689,4682,0.589,36.574,0,111.303,0
2024-11-11,CA,218,55708.35,255.54,8200000,243964.0,1798.88,129912,796.43,97312,866.76,67122,745.87,2876,4540,0.5691,26.806,0,109.249,0
2024-11-11,PN,190,52544.88,276.55,6100000,225000.0,1651.28,106232,654.66,79496,711.25,47108,524.34,2341,4006,0.5919,33.214,0,109.908,0
2024-11-11,NE,168,46376.75,276.05,7400000,201283.0,1469.06,89845,553.94,71148,635.51,41402,460.33,2196,3518,0.5547,30.599,0,111.345,0
2024-11-18,CO,329,83822.56,254.78,5800000,374272.0,2766.15,160193,985.54,149114,1335.96,93537,1041.37,3756,7484,0.6036,39.472,1,110.532,1
2024-11-18,UT,290,81678.26,281.65,3400000,313957.0,2332.19,148953,914.48,131579,1171.02,65718,731.81,3170,6439,0.5901,37.449,1,111.149,1
2024-11-18,CA,301,83522.02,277.48,8200000,351367.0,2594.05,160691,985.51,140484,1254.6,76989,856.12,3547,6716,0.54,28.163,1,110.056,1
2024-11-18,PN,275,70539.63,256.51,6100000,316057.0,2320.79,142181,872.67,118582,1062.55,63930,711.84,2812,5526,0.5577,35.001,1,110.589,1
2024-11-18,NE,231,54265.79,234.92,7400000,268583.0,1983.95,129458,794.39,120078,1074.3,44995,500.83,2644,5526,0.5853,31.346,1,111.321,1
2024-11-25,CO,295,87592.11,296.92,5800000,358954.0,2631.1,133122,818.34,112011,998.18,87500,973.33,3514,5237,0.6154,38.96,1,115.677,0
2024-11-25,UT,263,74153.94,281.95,3400000,323049.0,2374.93,110732,680.71,95063,849.27,63519,706.67,2716,5026,0.5981,44.009,1,116.043,0
2024-11-25,CA,253,74264.81,293.54,8200000,299032.0,2210.39,105492,647.57,104372,934.19,70228,781.61,2868,4964,0.6079,33.943,1,116.934,0
2024-11-25,PN,222,64431.84,290.23,6100000,290390.0,2141.98,114519,704.42,103406,924.91,47594,529.75,2573,4759,0.5827,33.654,1,117.101,0
2024-11-25,NE,198,51557.61,260.39,7400000,269748.0,2003.98,100666,614.64,82625,737.54,49514,550.94,2518,4349,0.5861,40.382,1,116.817,0
2024-12-02,CO,249,62019.35,249.07,5800000,263656.0,1945.93,146831,897.69,112093,1005.12,73891,821.08,3529,4991,0.6798,47.79,0,114.353,0
2024-12-02,UT,235,67063.37,285.38,3400000,271777.0,2010.42,126061,776.15,86322,771.02,58817,654.32,2807,4598,0.6478,42.487,0,113.085,0
2024-12-02,CA,245,64984.0,265.24,8200000,263605.0,1958.08,120960,742.18,114970,1026.04,88936,989.28,3285,5357,0.6437,36.813,0,114.27,0
2024-12-02,PN,204,56262.17,275.79,6100000,231557.0,1719.54,112904,692.25,97468,870.69,54973,610.93,2948,4344,0.6336,39.602,0,113.087,0
2024-12-02,NE,195,50753.69,260.28,7400000,212371.0,1554.36,99286,609.37,89782,803.29,41780,464.96,2386,3817,0.6717,43.27,0,112.751,0
2024-12-09,CO,254,65899.5,259.45,5800000,271943.0,2000.25,137149,845.16,100196,894.93,84450,940.86,3638,5797,0.6779,49.468,0,115.265,0
2024-12-09,UT,217,63881.47,294.38,3400000,256978.0,1915.99,110806,677.74,92650,826.33,68372,760.34,3224,4709,0.6673,45.93,0,114.444,0
2024-12-09,CA,240,65912.62,274.64,8200000,278179.0,2049.9,128275,788.27,121347,1084.32,82972,921.84,3381,5036,0.6536,38.438,0,114.717,0
2024-12-09,PN,229,59843.3,261.32,6100000,246086.0,1810.82,111050,682.28,95574,855.94,57855,642.35,2688,4396,0.6737,42.949,0,112.73,0
2024-12-09,NE,195,56655.73,290.54,7400000,207618.0,1509.54,94628,583.09,85206,761.78,47764,530.33,2561,3959,0.7013,45.624,0,114.468,0
2024-12-16,CO,322,80649.05,250.46,5800000,320616.0,2364.1,179458,1100.67,133362,1191.76,102367,1138.82,3879,6741,0.73,51.069,0,108.876,1
2024-12-16,UT,273,72563.63,265.8,3400000,260084.0,1912.13,135698,830.28,145525,1299.86,76442,849.65,3306,6280,0.7001,49.521,0,109.062,1
2024-12-16,CA,293,81419.71,277.88,8200000,308322.0,2281.07,140751,863.25,132707,1181.66,87610,974.84,3353,6807,0.7218,37.863,0,107.527,1
2024-12-16,PN,248,64111.33,258.51,6100000,256521.0,1889.85,141416,868.08,134540,1201.78,57138,636.86,2903,5842,0.6651,46.439,0,110.49,1
2024-12-16,NE,219,50112.97,228.83,7400000,241451.0,1768.3,125057,767.23,103943,928.73,51272,570.01,2952,5043,0.6647,42.488,0,107.946,1
2024-12-23,CO,332,90243.33,271.82,5800000,376035.0,2765.55,151303,928.9,124569,1109.88,96805,1077.65,3942,6074,0.745,55.556,1,120.711,0
2024-12-23,UT,292,87246.54,298.79,3400000,332114.0,2472.23,129015,790.86,106066,949.14,64893,721.43,3091,5453,0.7438,53.451,1,118.382,0
2024-12-23,CA,307,79394.47,258.61,8200000,358771.0,2631.44,121075,741.81,117777,1051.1,86607,963.64,3506,6005,0.7424,40.668,1,118.112,0
2024-12-23,PN,269,77986.35,289.91,6100000,314191.0,2326.26,115707,711.83,96853,866.27,62552,696.6,3349,4893,0.6792,41.976,1,119.748,0
2024-12-23,NE,220,57767.68,262.58,7400000,268055.0,1968.27,108991,667.98,91572,814.84,47820,531.54,2987,4236,0.6838,51.201,1,120.008,0
2024-12-30,CO,396,117899.17,297.73,5800000,442540.0,3257.04,159013,973.75,162833,1455.2,106333,1184.45,4403,7975,0.7685,55.235,1,114.593,1
2024-12-30,UT,338,88796.51,262.71,3400000,374279.0,2756.98,151712,933.86,138882,1243.08,82007,911.36,3553,7177,0.7625,54.505,1,113.485,1
2024-12-30,CA,347,96251.12,277.38,8200000,410804.0,3012.17,139688,858.95,150694,1345.66,99642,1109.78,4229,7274,0.7105,37.739,1,114.72,1
2024-12-30,PN,312,83682.33,268.21,6100000,362836.0,2691.93,127811,780.44,131043,1167.48,62173,691.35,3444,7027,0.748,49.279,1,114.652,1
2024-12-30,NE,269,65872.08,244.88,7400000,317330.0,2362.42,123405,757.6,112406,1002.41,57483,640.0,2904,5860,0.7534,47.625,1,112.803,1
2025-01-06,CO,346,104827.93,302.97,5800000,373217.0,2739.08,167309,1024.48,122198,1094.21,97038,1081.18,3854,6467,0.76,65.287,1,118.752,0
2025-01-06,UT,295,78304.94,265.44,3400000,342194.0,2522.54,117270,718.08,110805,988.77,73483,817.13,3440,5548,0.7488,58.455,1,119.152,0
2025-01-06,CA,308,88317.16,286.74,8200000,368500.0,2718.67,143798,883.6,122641,1095.39,76943,855.65,3560,6261,0.783,43.788,1,119.503,0
2025-01-06,PN,274,72313.09,263.92,6100000,333392.0,2446.64,104213,639.0,106201,951.13,60125,669.49,3126,5194,0.7958,49.062,1,120.115,0
2025-01-06,NE,232,62670.82,270.13,7400000,279589.0,2055.14,96881,590.64,92892,829.7,46619,518.41,2789,4342,0.7624,53.636,1,121.016,0
2025-01-13,CO,291,80328.93,276.04,5800000,302142.0,2237.21,155003,955.26,113464,1011.52,85542,949.68,3831,6104,0.7793,67.27,0,117.305,0
2025-01-13,UT,257,72597.92,282.48,3400000,273232.0,2000.81,135008,828.02,120999,1082.11,65171,724.12,3491,5308,0.7888,61.589,0,116.71,0
2025-01-13,CA,276,76354.5,276.65,8200000,274392.0,2009.31,130725,806.79,125217,1120.91,79396,885.06,3540,6043,0.749,47.839,0,117.481,0
2025-01-13,PN,263,64301.47,244.49,6100000,262373.0,1936.11,101497,625.11,101378,906.6,63130,703.31,3179,5033,0.7803,52.346,0,114.598,0
2025-01-13,NE,210,58226.89,277.27,7400000,227998.0,1692.92,92813,567.17,100024,894.75,43541,484.65,2577,4465,0.7857,57.275,0,114.655,0
2025-01-20,CO,292,76780.19,262.95,5800000,304819.0,2261.62,167821,1030.15,134600,1204.18,88434,984.43,3588,6095,0.8244,64.199,0,114.039,0
2025-01-20,UT,248,67838.91,273.54,3400000,282348.0,2074.91,118207,730.22,111826,995.94,69241,770.58,3434,5003,0.7866,63.922,0,114.632,0
2025-01-20,CA,267,68634.97,257.06,8200000,289077.0,2136.39,115603,709.78,123873,1108.49,77803,866.5,3645,5725,0.7943,42.593,0,115.869,0
2025-01-20,PN,251,64606.76,257.4,6100000,273443.0,2026.62,120445,742.15,101141,902.77,55082,612.98,3084,5194,0.7725,53.261,0,115.965,0
2025-01-20,NE,213,53602.21,251.65,7400000,243420.0,1788.11,97637,600.6,102234,912.33,52431,584.56,2953,4270,0.7807,56.411,0,116.407,0
2025-01-27,CO,314,77370.08,246.4,5800000,342073.0,2504.94,148978,918.49,121251,1085.6,85258,949.04,4012,5994,0.826,66.683,0,114.501,0
2025-01-27,UT,265,68016.11,256.66,3400000,281122.0,2074.43,117889,717.87,129420,1156.19,77740,864.76,3592,5789,0.8197,68.618,0,116.187,0
2025-01-27,CA,298,87626.94,294.05,8200000,306722.0,2251.5,131273,804.15,114555,1025.73,81742,910.16,3834,5588,0.8496,49.71,0,116.269,0
2025-01-27,PN,239,64807.4,271.16,6100000,263428.0,1916.94,105705,646.27,92787,829.06,53517,595.5,3031,5215,0.8371,52.218,0,114.0,0
2025-01-27,NE,229,60622.56,264.73,7400000,237382.0,1751.13,89366,546.63,104038,930.78,58254,648.12,2878,4844,0.8513,58.129,0,113.331,0
2025-02-03,CO,304,78774.03,259.13,5800000,321684.0,2373.93,153823,944.46,123800,1107.58,101815,1132.29,4021,6126,0.846,70.312,0,114.673,0
2025-02-03,UT,269,70277.76,261.26,3400000,298474.0,2207.56,116158,710.46,103318,923.04,76211,846.31,3390,5429,0.813,73.031,0,115.579,0
2025-02-03,CA,282,81449.7,288.83,8200000,296833.0,2174.29,133012,814.76,128600,1148.68,81335,904.88,3693,5936,0.8629,46.715,0,114.814,0
2025-02-03,PN,254,66297.51,261.01,6100000,276271.0,2049.69,126002,772.06,98251,877.98,63977,712.51,3065,5155,0.8735,59.66,0,113.005,0
2025-02-03,NE,229,58824.27,256.87,7400000,247126.0,1830.35,89718,551.53,98309,878.96,46169,513.55,2619,4398,0.8174,63.307,0,113.333,0
2025-02-10,CO,314,81524.59,259.63,5800000,335927.0,2457.03,139999,856.06,124819,1116.85,102815,1144.72,3967,5811,0.8312,72.102,0,112.673,0
2025-02-10,UT,273,70664.53,258.84,3400000,291019.0,2152.58,117469,718.1,113852,1016.47,67939,755.92,3476,5791,0.8985,75.921,0,112.192,0
2025-02-10,CA,273,73871.59,270.59,8200000,291820.0,2161.44,139882,856.17,121540,1085.48,84873,943.1,3820,5532,0.8453,52.27,0,114.491,0
2025-02-10,PN,261,70279.14,269.27,6100000,269185.0,1984.28,113945,697.4,97602,870.72,65089,723.67,3402,4941,0.8663,57.925,0,112.587,0
2025-02-10,NE,219,61730.98,281.88,7400000,237929.0,1741.55,93458,573.13,104200,930.96,48107,535.29,2874,4782,0.8648,61.341,0,113.735,0
2025-02-17,CO,414,114766.67,277.21,5800000,456618.0,3360.57,174202,1063.43,160269,1429.36,118721,1321.07,4491,8368,0.8538,76.628,1,110.691,1
2025-02-17,UT,364,90037.51,247.36,3400000,379815.0,2782.6,154780,952.8,153651,1367.63,83701,933.34,3914,7018,0.8454,73.791,1,110.683,1
2025-02-17,CA,405,113058.09,279.16,8200000,435146.0,3188.59,156781,965.67,175693,1569.55,102166,1135.92,4361,8229,0.8964,48.537,1,110.554,1
2025-02-17,PN,340,91091.61,267.92,6100000,390639.0,2897.55,140684,860.15,164714,1471.56,79487,884.22,3951,6914,0.8497,58.669,1,111.013,1
2025-02-17,NE,303,87135.19,287.57,7400000,331429.0,2454.99,115964,712.5,117667,1050.05,59200,658.81,3397,6502,0.8733,61.824,1,111.281,1
2025-02-24,CO,328,90921.38,277.2,5800000,335871.0,2506.83,150278,919.16,134746,1205.71,102891,1144.61,3858,6673,0.8855,75.699,0,110.212,0
2025-02-24,UT,254,69685.94,274.35,3400000,261760.0,1929.04,111211,682.64,116028,1036.4,67376,749.14,3184,5923,0.9061,75.734,0,111.468,0
2025-02-24,CA,281,77665.79,276.39,8200000,300870.0,2195.87,133267,821.75,134926,1205.66,72859,812.09,3383,6172,0.9321,50.258,0,111.441,0
2025-02-24,PN,265,67940.9,256.38,6100000,268435.0,1980.36,100328,617.0,104402,935.75,64923,723.16,3189,5333,0.868,63.678,0,109.965,0
2025-02-24,NE,222,55636.2,250.61,7400000,231405.0,1705.77,96798,589.81,84841,757.76,55974,622.14,2979,4856,0.918,66.539,0,110.712,0
2025-03-03,CO,303,83559.05,275.77,5800000,315089.0,2332.17,169560,1036.52,143042,1279.41,97346,1083.45,3955,6567,0.8255,75.973,0,111.586,0
2025-03-03,UT,279,80109.48,287.13,3400000,289607.0,2149.49,124419,764.33,110542,986.93,80567,895.68,3472,5279,0.826,73.573,0,111.8,0
2025-03-03,CA,298,74379.46,249.6,8200000,311873.0,2306.73,125624,765.75,122334,1094.55,88712,987.39,3730,5782,0.8273,49.941,0,109.863,0
2025-03-03,PN,264,75018.1,284.16,6100000,277961.0,2050.85,100317,616.26,114270,1020.05,64980,723.2,3143,4932,0.8534,61.836,0,110.841,0
2025-03-03,NE,241,66530.67,276.06,7400000,235222.0,1747.34,99372,611.77,89609,799.16,51094,569.79,2873,4427,0.8849,69.675,0,111.123,0
2025-03-10,CO,309,81498.58,263.75,5800000,327797.0,2428.58,155704,950.5,137959,1231.44,80654,898.26,3574,6357,0.8381,80.228,0,110.657,0
2025-03-10,UT,286,73293.57,256.27,3400000,298287.0,2214.18,119156,728.73,122643,1093.07,79341,883.07,3521,5301,0.8498,79.52,0,110.269,0
2025-03-10,CA,298,82678.31,277.44,8200000,320991.0,2356.33,121016,739.5,128973,1150.43,86218,959.12,3303,6160,0.8683,48.21,0,110.361,0
2025-03-10,PN,259,72404.91,279.56,6100000,279734.0,2062.48,129451,794.01,112006,1001.1,62919,700.62,3056,5414,0.8293,65.964,0,109.398,0
2025-03-10,NE,227,62761.93,276.48,7400000,241936.0,1803.05,98106,602.71,102909,920.06,41125,457.07,2508,4644,0.8461,70.277,0,108.591,0
2025-03-17,CO,323,76143.64,235.74,5800000,332549.0,2425.32,141504,866.69,132417,1179.59,115019,1280.13,3738,6556,0.8737,78.72,0,107.678,0
2025-03-17,UT,256,62126.67,242.68,3400000,285749.0,2087.39,127237,784.48,115764,1034.89,70196,781.09,3278,5826,0.8526,79.184,0,107.897,0
2025-03-17,CA,293,68374.1,233.36,8200000,310237.0,2275.63,114958,704.81,124265,1111.84,90317,1005.59,3246,5757,0.8438,50.323,0,106.885,0
2025-03-17,PN,258,60140.37,233.1,6100000,257641.0,1886.83,109654,673.56,107062,955.98,66614,740.37,3134,5384,0.8705,58.651,0,108.134,0
2025-03-17,NE,240,65727.59,273.86,7400000,251727.0,1856.57,93468,571.79,94999,847.86,45566,507.05,2613,4867,0.9179,71.392,0,106.617,0
2025-03-24,CO,322,75059.94,233.11,5800000,358861.0,2640.71,166383,1017.57,114351,1020.86,94846,1055.56,3791,6284,0.9261,80.263,0,106.764,0
2025-03-24,UT,280,74062.3,264.51,3400000,276995.0,2047.72,134572,826.38,119078,1062.68,67083,745.57,3494,5268,0.8957,78.461,0,104.332,0
2025-03-24,CA,274,70793.32,258.37,8200000,291119.0,2141.45,114040,698.36,122009,1089.18,80195,892.91,3329,5616,0.9063,55.783,0,106.703,0
2025-03-24,PN,236,55828.76,236.56,6100000,255465.0,1887.36,121657,745.92,115298,1032.08,56607,628.54,2898,5268,0.8498,64.408,0,104.799,0
2025-03-24,NE,228,53000.92,232.46,7400000,256648.0,1894.85,116171,713.42,88499,790.35,55574,618.65,2815,4714,0.8838,69.53,0,106.901,0
2025-03-31,CO,307,79226.41,258.07,5800000,314594.0,2318.87,146259,900.76,130589,1168.97,107853,1201.15,3863,6395,0.8666,81.267,0,105.516,0
2025-03-31,UT,279,62742.6,224.88,3400000,271022.0,1999.13,122970,756.99,122833,1099.34,70535,785.06,3138,5495,0.8627,78.454,0,103.67,0
2025-03-31,CA,290,70706.14,243.81,8200000,316428.0,2348.36,123880,757.46,122253,1094.76,89946,1000.05,3403,5561,0.8959,53.919,0,103.787,0
2025-03-31,PN,257,64829.87,252.26,6100000,258835.0,1886.76,109787,673.82,105615,946.56,76636,852.26,3226,5179,0.9307,61.918,0,105.409,0
2025-03-31,NE,228,53505.53,234.67,7400000,249190.0,1850.97,97125,595.13,104149,929.82,52792,587.52,2886,4874,0.9019,65.487,0,105.121,0
2025-04-07,CO,290,74109.28,255.55,5800000,300138.0,2205.03,149489,914.35,126888,1135.92,107621,1198.26,3790,6141,0.9127,32.334,0,103.849,0
2025-04-07,UT,281,73470.96,261.46,3400000,262477.0,1921.94,114130,697.92,116305,1040.93,76784,856.32,3203,5494,0.9326,31.515,0,101.744,0
2025-04-07,CA,295,77813.72,263.78,8200000,300297.0,2227.0,124092,756.22,121592,1088.49,80737,897.41,3488,6195,0.9373,25.177,0,102.623,0
2025-04-07,PN,236,63086.27,267.31,6100000,250176.0,1851.19,108662,664.18,113479,1012.97,56227,625.77,2763,5337,0.8921,25.315,0,103.52,0
2025-04-07,NE,219,57909.41,264.43,7400000,239697.0,1770.42,101810,621.92,90840,808.89,52539,583.98,2657,4883,0.8781,27.925,0,101.981,0
2025-04-14,CO,306,72179.38,235.88,5800000,324236.0,2413.53,135061,830.64,122235,1091.55,89191,991.79,3736,6118,0.9244,28.859,0,100.695,0
2025-04-14,UT,268,66942.36,249.78,3400000,284354.0,2087.98,123252,754.46,119141,1063.78,88841,989.06,3339,5720,0.8676,24.847,0,100.786,0
2025-04-14,CA,286,60303.94,210.85,8200000,314161.0,2327.77,118298,727.37,121061,1082.25,80352,893.53,3177,5802,0.9237,23.126,0,99.357,0
2025-04-14,PN,252,60530.39,240.2,6100000,251050.0,1850.3,100067,613.87,117158,1047.36,59221,660.26,2972,4747,0.8852,25.906,0,100.648,0
2025-04-14,NE,247,63935.73,258.85,7400000,252179.0,1870.74,86225,529.2,99351,888.8,46175,513.87,2508,4814,0.8747,23.856,0,101.49,0
2025-04-21,CO,315,66942.11,212.51,5800000,324342.0,2382.75,135296,831.79,117510,1050.36,98589,1096.63,3609,5888,0.9312,26.553,0,100.24,0
2025-04-21,UT,257,60804.14,236.59,3400000,270983.0,1998.13,121726,747.27,114249,1024.28,75196,837.29,3182,5689,0.8593,26.057,0,97.882,0
2025-04-21,CA,299,68726.34,229.85,8200000,306615.0,2239.31,141872,869.16,115095,1030.93,83017,923.33,3513,5952,0.8958,25.225,0,100.221,0
2025-04-21,PN,255,59569.86,233.61,6100000,275577.0,2018.53,103303,632.5,102632,916.22,60318,670.74,2783,5134,0.9202,27.703,0,99.383,0
2025-04-21,NE,216,45022.78,208.44,7400000,226441.0,1660.28,103392,638.38,97254,869.09,43294,481.29,2468,4219,0.8836,25.23,0,98.822,0
2025-04-28,CO,295,71703.53,243.06,5800000,313619.0,2306.42,139109,848.09,130076,1160.04,102853,1142.41,3740,5542,0.8847,27.774,0,96.533,0
2025-04-28,UT,264,65369.92,247.61,3400000,277189.0,2040.03,121424,740.96,112512,1002.33,60549,673.23,3097,5452,0.8778,27.217,0,97.125,0
2025-04-28,CA,273,65011.2,238.14,8200000,290334.0,2140.23,121565,749.79,124978,1116.19,73065,812.83,3220,5292,0.9171,21.729,0,95.723,0
2025-04-28,PN,254,58330.65,229.65,6100000,273721.0,2010.8,103469,636.88,102353,912.31,59883,665.1,2688,4836,0.9316,24.559,0,96.712,0
2025-04-28,NE,233,54625.7,234.45,7400000,239322.0,1766.55,103395,631.11,87221,780.17,45613,506.27,2602,4646,0.9109,29.541,0,97.251,0
2025-05-05,CO,284,65713.39,231.39,5800000,313658.0,2322.72,138657,851.68,128466,1146.38,95284,1060.09,3626,5484,0.8702,25.423,0,97.304,0
2025-05-05,UT,281,59384.8,211.33,3400000,286966.0,2136.45,126087,777.05,102989,919.88,78744,875.64,3252,5008,0.9125,23.331,0,96.55,0
2025-05-05,CA,270,60681.51,224.75,8200000,275608.0,2017.55,133650,821.68,116715,1046.84,86585,962.67,3194,5387,0.9076,22.616,0,95.643,0
2025-05-05,PN,247,53590.14,216.96,6100000,258969.0,1904.96,104144,636.43,106886,957.15,61845,687.18,3012,4636,0.8702,21.514,0,96.92,0
2025-05-05,NE,216,50281.79,232.79,7400000,225516.0,1664.63,90401,553.4,101438,906.37,44905,499.88,2584,4184,0.8969,23.664,0,96.396,0
2025-05-12,CO,286,59166.32,206.88,5800000,286273.0,2108.06,157625,967.24,128547,1148.48,75862,843.28,3171,5413,0.8844,28.135,0,95.176,0
2025-05-12,UT,242,57304.91,236.8,3400000,256679.0,1886.64,118937,725.95,96674,863.47,64580,719.79,2845,4811,0.8419,23.032,0,94.581,0
2025-05-12,CA,276,65406.58,236.98,8200000,296292.0,2165.37,139869,857.64,118278,1056.74,89598,996.2,3346,5144,0.8509,26.896,0,93.717,0
2025-05-12,PN,231,48061.34,208.06,6100000,257328.0,1890.48,111886,687.66,103981,926.93,63625,707.12,2777,5022,0.8435,26.584,0,95.819,0
2025-05-12,NE,221,46347.92,209.72,7400000,220891.0,1609.96,110965,680.88,90535,810.17,55082,612.67,2596,4439,0.9141,28.833,0,95.405,0
2025-05-19,CO,291,62086.15,213.35,5800000,305720.0,2237.37,146924,901.52,132045,1179.23,98666,1096.99,3575,5956,0.8384,22.891,0,93.093,0
2025-05-19,UT,254,60848.56,239.56,3400000,262213.0,1937.72,137251,842.55,100929,899.59,67081,745.39,3039,4864,0.8622,25.471,0,92.292,0
2025-05-19,CA,259,58758.86,226.87,8200000,271100.0,1990.92,125020,763.29,118925,1062.38,78415,872.23,3268,5427,0.8717,19.216,0,93.968,0
2025-05-19,PN,227,51786.69,228.14,6100000,243305.0,1777.33,114964,705.28,101786,909.37,61769,687.79,2856,4540,0.8364,21.025,0,93.82,0
2025-05-19,NE,213,50524.77,237.21,7400000,229458.0,1704.34,87646,536.77,92995,831.24,44541,495.47,2323,3966,0.8403,26.418,0,93.866,0
2025-05-26,CO,318,69570.94,218.78,5800000,343360.0,2536.8,134681,825.17,114998,1029.13,89528,998.42,3502,5849,0.8264,27.757,1,96.148,0
2025-05-26,UT,299,72446.29,242.3,3400000,338079.0,2522.63,139204,853.84,115448,1029.55,65607,730.16,3187,5508,0.8588,21.773,1,96.127,0
2025-05-26,CA,295,64042.04,217.09,8200000,342965.0,2526.66,118726,729.81,115028,1028.54,76504,850.04,3005,5293,0.8777,21.092,1,94.735,0
2025-05-26,PN,280,65358.09,233.42,6100000,324053.0,2394.59,102413,627.39,112125,1001.59,50494,562.06,2771,5030,0.8212,25.688,1,96.391,0
2025-05-26,NE,255,53125.12,208.33,7400000,283369.0,2083.49,99167,610.05,93173,835.21,50639,562.38,2557,4208,0.8481,21.145,1,96.392,0
2025-06-02,CO,329,64070.24,194.74,5800000,338440.0,2490.22,175408,1076.99,130614,1166.2,85778,954.72,3348,7077,0.8782,22.862,0,84.9,1
2025-06-02,UT,268,54784.89,204.42,3400000,269751.0,1978.15,148907,915.46,129293,1156.41,63799,709.77,3077,6030,0.8712,21.332,0,84.08,1
2025-06-02,CA,308,64985.65,210.99,8200000,312987.0,2304.05,155485,958.08,133126,1192.97,77013,856.03,3267,6767,0.8084,23.398,0,85.301,1
2025-06-02,PN,276,52370.21,189.75,6100000,274881.0,2019.91,127755,780.43,132777,1186.16,61157,681.39,3050,5462,0.8433,25.764,0,83.716,1
2025-06-02,NE,218,48396.57,222.0,7400000,215337.0,1587.68,121359,748.23,117123,1046.68,48965,544.89,2648,5169,0.8054,22.541,0,85.766,1
2025-06-09,CO,261,57589.21,220.65,5800000,289460.0,2129.5,139780,855.73,106850,955.16,88436,985.13,3292,5075,0.8357,23.983,0,91.09,0
2025-06-09,UT,217,47410.46,218.48,3400000,237234.0,1759.35,134649,826.74,106146,949.77,65962,734.13,2953,5069,0.785,26.875,0,90.479,0
2025-06-09,CA,252,58607.22,232.57,8200000,281735.0,2065.67,119710,729.67,103533,926.08,67261,746.76,3086,5370,0.8552,17.949,0,89.569,0
2025-06-09,PN,232,53469.97,230.47,6100000,246382.0,1817.81,102376,628.24,88155,785.55,49014,545.74,2449,4448,0.8384,23.825,0,90.211,0
2025-06-09,NE,190,42202.27,222.12,7400000,212632.0,1572.47,105100,643.16,81439,726.46,48115,535.5,2433,3808,0.7919,22.602,0,90.846,0
2025-06-16,CO,258,55381.94,214.66,5800000,274755.0,2033.78,136288,829.71,102756,916.54,70217,780.74,2871,4938,0.8106,21.046,0,87.732,0
2025-06-16,UT,213,41760.77,196.06,3400000,234082.0,1739.01,126455,778.57,99987,890.99,71032,791.46,2853,4990,0.8085,25.083,0,90.215,0
2025-06-16,CA,237,45453.18,191.79,8200000,261867.0,1908.21,136357,834.02,105723,944.61,72869,811.97,3082,5039,0.8314,20.53,0,90.232,0
2025-06-16,PN,210,44793.01,213.3,6100000,231979.0,1711.83,94927,581.75,86069,766.67,55904,622.92,2705,4437,0.8391,22.334,0,89.22,0
2025-06-16,NE,199,43053.22,216.35,7400000,216984.0,1597.11,84944,520.74,72798,649.82,39412,437.48,2235,3958,0.8054,25.067,0,87.616,0
2025-06-23,CO,253,51072.19,201.87,5800000,267422.0,1977.54,128608,789.73,100580,896.66,79807,887.11,2820,5094,0.7941,20.395,0,87.885,0
2025-06-23,UT,216,41040.79,190.0,3400000,245033.0,1826.46,122291,749.42,95383,854.74,60749,677.26,2725,4334,0.7635,26.827,0,88.952,0
2025-06-23,CA,244,50143.46,205.51,8200000,253167.0,1848.07,141506,869.28,97498,867.98,70555,785.96,2752,4591,0.7552,23.453,0,87.625,0
2025-06-23,PN,209,47220.82,225.94,6100000,221863.0,1623.66,118966,732.72,92177,824.24,49806,553.85,2306,4157,0.7587,20.561,0,89.791,0
2025-06-23,NE,190,38252.86,201.33,7400000,205093.0,1503.67,98813,608.76,77771,694.48,44682,496.96,2187,3687,0.7723,23.161,0,88.675,0
2025-06-30,CO,268,60539.22,225.89,5800000,277639.0,2046.77,145810,893.28,106223,945.85,74002,822.71,2836,5380,0.7418,25.755,0,87.468,0
2025-06-30,UT,221,42582.72,192.68,3400000,216052.0,1587.32,105877,647.62,96808,864.95,64448,716.03,2670,4831,0.743,19.14,0,87.706,0
2025-06-30,CA,222,49485.29,222.91,8200000,232513.0,1706.29,121574,743.66,100119,894.16,66794,743.06,2606,5153,0.7409,17.025,0,89.126,0
2025-06-30,PN,208,42681.79,205.2,6100000,224864.0,1645.96,116066,715.1,86200,772.28,53152,591.67,2665,4461,0.7496,21.341,0,88.993,0
2025-06-30,NE,191,36279.19,189.94,7400000,203042.0,1492.98,89175,546.78,77395,690.47,40909,455.42,2233,3835,0.772,20.46,0,86.75,0
