week_start,geo,campaign_name,adset_name,impressions,clicks,amount_spent
2022-11-07,CO,Prospecting | Destination,Destination,57655,845,530.42
2025-03-31,UT,Prospecting | Destination,Destination,71618,1031,658.89
2025-03-31,UT,Prospect | Awareness,Awareness,51215,644,440.45
2025-03-31,CA,Prospecting | Destination,Destination,72301,1079,665.17
2025-03-31,CA,Prospect | Awareness,Awareness,49952,609,429.58
2025-03-31,PN,Prospecting | Destination,Destination,63786,914,586.83
2025-03-31,PN,Prospect | Awareness,Awareness,41829,483,359.73
2025-03-31,NE,Prospecting | Destination,Destination,56898,833,523.46
2025-03-31,NE,Prospect | Awareness,Awareness,47251,583,406.36
2025-04-07,CO,Prospecting | Destination,Destination,74467,1040,685.1
2025-04-07,CO,Prospect | Awareness,Awareness,52422,632,450.83
2025-04-07,UT,Prospecting | Destination,Destination,67856,923,624.27
2025-04-07,UT,Prospect | Awareness,Awareness,48449,618,416.66
2025-04-07,CA,Prospecting | Destination,Destination,71324,1017,656.18
2025-04-07,CA,Prospect | Awareness,Awareness,50268,562,432.3
2025-04-07,PN,Prospecting | Destination,Destination,61752,862,568.12
2025-04-07,PN,Prospect | Awareness,Awareness,51727,607,444.85
2025-04-07,NE,Prospecting | Destination,Destination,46123,617,424.33
2025-04-07,NE,Prospect | Awareness,Awareness,44716,540,384.56
2025-04-14,CO,Prospecting | Destination,Destination,67219,968,618.41
2025-04-14,CO,Prospect | Awareness,Awareness,55016,678,473.14
2025-04-14,UT,Prospecting | Destination,Destination,65272,888,600.51
2025-04-14,UT,Prospect | Awareness,Awareness,53869,671,463.27
2025-04-14,CA,Prospecting | Destination,Destination,68543,991,630.59
2025-04-14,CA,Prospect | Awareness,Awareness,52518,637,451.65
2025-04-14,PN,Prospecting | Destination,Destination,66334,968,610.27
2025-04-14,PN,Prospect | Awareness,Awareness,50824,617,437.09
2025-04-14,NE,Prospecting | Destination,Destination,57300,838,527.16
2025-04-14,NE,Prospect | Awareness,Awareness,42051,472,361.64
2025-04-21,CO,Prospecting | Destination,Destination,66286,949,609.83
2025-04-21,CO,Prospect | Awareness,Awareness,51224,597,440.53
2025-04-21,UT,Prospecting | Destination,Destination,69561,932,639.96
2025-04-21,UT,Prospect | Awareness,Awareness,44688,520,384.32
2025-04-21,CA,Prospecting | Destination,Destination,68523,901,630.41
2025-04-21,CA,Prospect | Awareness,Awareness,46572,592,400.52
2025-04-21,PN,Prospecting | Destination,Destination,55986,816,515.07
2025-04-21,PN,Prospect | Awareness,Awareness,46646,543,401.15
2025-04-21,NE,Prospecting | Destination,Destination,54500,713,501.4
2025-04-21,NE,Prospect | Awareness,Awareness,42754,542,367.68
2025-04-28,CO,Prospecting | Destination,Destination,68983,913,634.64
2025-04-28,CO,Prospect | Awareness,Awareness,61093,710,525.4
2025-04-28,UT,Prospecting | Destination,Destination,57879,774,532.48
2025-04-28,UT,Prospect | Awareness,Awareness,54634,620,469.85
2025-04-28,CA,Prospecting | Destination,Destination,68967,911,634.5
2025-04-28,CA,Prospect | Awareness,Awareness,56011,659,481.69
2025-04-28,PN,Prospecting | Destination,Destination,53458,800,491.81
2025-04-28,PN,Prospect | Awareness,Awareness,48895,573,420.49
2025-04-28,NE,Prospecting | Destination,Destination,50114,708,461.05
2025-04-28,NE,Prospect | Awareness,Awareness,37107,418,319.12
2025-05-05,CO,Prospecting | Destination,Destination,69298,1035,637.54
2025-05-05,CO,Prospect | Awareness,Awareness,59168,668,508.84
2025-05-05,UT,Prospecting | Destination,Destination,56959,768,524.02
2025-05-05,UT,Prospect | Awareness,Awareness,46030,538,395.86
2025-05-05,CA,Prospecting | Destination,Destination,71823,1044,660.77
2025-05-05,CA,Prospect | Awareness,Awareness,44892,553,386.07
2025-05-05,PN,Prospecting | Destination,Destination,63222,871,581.64
2025-05-05,PN,Prospect | Awareness,Awareness,43664,536,375.51
2025-05-05,NE,Prospecting | Destination,Destination,56677,740,521.43
2025-05-05,NE,Prospect | Awareness,Awareness,44761,569,384.95
2025-05-12,CO,Prospecting | Destination,Destination,71625,947,658.95
2025-05-12,CO,Prospect | Awareness,Awareness,56922,647,489.53
2025-05-12,UT,Prospecting | Destination,Destination,53452,713,491.76
2025-05-12,UT,Prospect | Awareness,Awareness,43222,527,371.71
2025-05-12,CA,Prospecting | Destination,Destination,65923,878,606.5
2025-05-12,CA,Prospect | Awareness,Awareness,52354,656,450.25
2025-05-12,PN,Prospecting | Destination,Destination,54488,733,501.29
2025-05-12,PN,Prospect | Awareness,Awareness,49493,616,425.64
2025-05-12,NE,Prospecting | Destination,Destination,52621,731,484.11
2025-05-12,NE,Prospect | Awareness,Awareness,37914,432,326.06
2025-05-19,CO,Prospecting | Destination,Destination,72731,1068,669.12
2025-05-19,CO,Prospect | Awareness,Awareness,59315,671,510.1
2025-05-19,UT,Prospecting | Destination,Destination,52672,697,484.58
2025-05-19,UT,Prospect | Awareness,Awareness,48257,578,415.01
2025-05-19,CA,Prospecting | Destination,Destination,66040,940,607.57
2025-05-19,CA,Prospect | Awareness,Awareness,52885,616,454.81
2025-05-19,PN,Prospecting | Destination,Destination,56685,777,521.5
2025-05-19,PN,Prospect | Awareness,Awareness,45101,528,387.87
2025-05-19,NE,Prospecting | Destination,Destination,52476,701,482.78
2025-05-19,NE,Prospect | Awareness,Awareness,40519,487,348.46
2025-05-26,CO,Prospecting | Destination,Destination,66911,954,615.58
2025-05-26,CO,Prospect | Awareness,Awareness,48087,563,413.55
2025-05-26,UT,Prospecting | Destination,Destination,61169,826,562.75
2025-05-26,UT,Prospect | Awareness,Awareness,54279,627,466.8
2025-05-26,CA,Prospecting | Destination,Destination,65491,956,602.52
2025-05-26,CA,Prospect | Awareness,Awareness,49537,606,426.02
2025-05-26,PN,Prospecting | Destination,Destination,62190,883,572.15
2025-05-26,PN,Prospect | Awareness,Awareness,49935,619,429.44
2025-05-26,NE,Prospecting | Destination,Destination,56534,820,520.11
2025-05-26,NE,Prospect | Awareness,Awareness,36639,419,315.1
2025-06-02,CO,Prospecting | Destination,Destination,71534,934,658.12
2025-06-02,CO,Prospect | Awareness,Awareness,59080,696,508.09
2025-06-02,UT,Prospecting | Destination,Destination,74162,1095,682.29
2025-06-02,UT,Prospect | Awareness,Awareness,55130,703,474.12
2025-06-02,CA,Prospecting | Destination,Destination,80138,1058,737.27
2025-06-02,CA,Prospect | Awareness,Awareness,52988,645,455.7
2025-06-02,PN,Prospecting | Destination,Destination,73808,1006,679.04
2025-06-02,PN,Prospect | Awareness,Awareness,58968,710,507.13
2025-06-02,NE,Prospecting | Destination,Destination,65718,922,604.61
2025-06-02,NE,Prospect | Awareness,Awareness,51404,589,442.08
2025-06-09,CO,Prospecting | Destination,Destination,60412,877,555.79
2025-06-09,CO,Prospect | Awareness,Awareness,46438,574,399.37
2025-06-09,UT,Prospecting | Destination,Destination,61522,809,566.0
2025-06-09,UT,Prospect | Awareness,Awareness,44624,499,383.77
2025-06-09,CA,Prospecting | Destination,Destination,59489,867,547.3
2025-06-09,CA,Prospect | Awareness,Awareness,44045,519,378.78
2025-06-09,PN,Prospecting | Destination,Destination,45695,607,420.39
2025-06-09,PN,Prospect | Awareness,Awareness,42460,532,365.16
2025-06-09,NE,Prospecting | Destination,Destination,43471,584,399.93
2025-06-09,NE,Prospect | Awareness,Awareness,37969,482,326.53
2025-06-16,CO,Prospecting | Destination,Destination,54728,802,503.5
2025-06-16,CO,Prospect | Awareness,Awareness,48028,563,413.04
2025-06-16,UT,Prospecting | Destination,Destination,51849,728,477.01
2025-06-16,UT,Prospect | Awareness,Awareness,48138,548,413.98
2025-06-16,CA,Prospecting | Destination,Destination,58987,835,542.68
2025-06-16,CA,Prospect | Awareness,Awareness,46736,548,401.93
2025-06-16,PN,Prospecting | Destination,Destination,44134,621,406.03
2025-06-16,PN,Prospect | Awareness,Awareness,41935,480,360.64
2025-06-16,NE,Prospecting | Destination,Destination,39598,568,364.31
2025-06-16,NE,Prospect | Awareness,Awareness,33199,419,285.51
2025-06-23,CO,Prospecting | Destination,Destination,52791,768,485.68
2025-06-23,CO,Prospect | Awareness,Awareness,47789,558,410.98
2025-06-23,UT,Prospecting | Destination,Destination,57418,781,528.24
2025-06-23,UT,Prospect | Awareness,Awareness,37965,482,326.5
2025-06-23,CA,Prospecting | Destination,Destination,49167,731,452.33
2025-06-23,CA,Prospect | Awareness,Awareness,48331,592,415.65
2025-06-23,PN,Prospecting | Destination,Destination,52527,727,483.25
2025-06-23,PN,Prospect | Awareness,Awareness,39650,453,340.99
2025-06-23,NE,Prospecting | Destination,Destination,42746,596,393.27
2025-06-23,NE,Prospect | Awareness,Awareness,35025,416,301.21
2025-06-30,CO,Prospecting | Destination,Destination,53894,707,495.82
2025-06-30,CO,Prospect | Awareness,Awareness,52329,626,450.03
2025-06-30,UT,Prospecting | Destination,Destination,54002,761,496.81
2025-06-30,UT,Prospect | Awareness,Awareness,42806,541,368.14
2025-06-30,CA,Prospecting | Destination,Destination,55223,747,508.05
2025-06-30,CA,Prospect | Awareness,Awareness,44896,553,386.11
2025-06-30,PN,Prospecting | Destination,Destination,51607,709,474.78
2025-06-30,PN,Prospect | Awareness,Awareness,34593,443,297.5
2025-06-30,NE,Prospecting | Destination,Destination,41445,553,381.29
2025-06-30,NE,Prospect | Awareness,Awareness,35950,424,309.17
2025-07-07,CO,Prospecting | Destination,Destination,61291,812,563.87
2025-07-07,CO,Prospect | Awareness,Awareness,41700,467,358.62
2025-07-07,UT,Prospecting | Destination,Destination,53992,795,496.73
2025-07-07,UT,Prospect | Awareness,Awareness,37203,460,319.95
2025-07-07,CA,Prospecting | Destination,Destination,56148,733,516.57
2025-07-07,CA,Prospect | Awareness,Awareness,44497,508,382.68
2025-07-07,PN,Prospecting | Destination,Destination,48040,709,441.97
2025-07-07,PN,Prospect | Awareness,Awareness,36909,439,317.42
2025-07-07,NE,Prospecting | Destination,Destination,44739,663,411.6
2025-07-07,NE,Prospect | Awareness,Awareness,34363,431,295.52
2025-07-14,CO,Prospecting | Destination,Destination,51362,689,472.53
2025-07-14,CO,Prospect | Awareness,Awareness,41577,503,357.56
2025-07-14,UT,Prospecting | Destination,Destination,57961,776,533.24
2025-07-14,UT,Prospect | Awareness,Awareness,42500,541,365.5
2025-07-14,CA,Prospecting | Destination,Destination,61244,868,563.45
2025-07-14,CA,Prospect | Awareness,Awareness,47945,584,412.32
2025-07-14,PN,Prospecting | Destination,Destination,41751,604,384.11
2025-07-14,PN,Prospect | Awareness,Awareness,34515,415,296.83
2025-07-14,NE,Prospecting | Destination,Destination,42125,622,387.55
2025-07-14,NE,Prospect | Awareness,Awareness,37502,439,322.51
2025-07-21,CO,Prospecting | Destination,Destination,51790,675,476.47
2025-07-21,CO,Prospect | Awareness,Awareness,50267,620,432.3
2025-07-21,UT,Prospecting | Destination,Destination,46929,657,431.75
2025-07-21,UT,Prospect | Awareness,Awareness,36081,462,310.3
2025-07-21,CA,Prospecting | Destination,Destination,58733,785,540.34
2025-07-21,CA,Prospect | Awareness,Awareness,42234,536,363.22
2025-07-21,PN,Prospecting | Destination,Destination,49312,723,453.67
2025-07-21,PN,Prospect | Awareness,Awareness,35013,438,301.11
2025-07-21,NE,Prospecting | Destination,Destination,36693,488,337.57
2025-07-21,NE,Prospect | Awareness,Awareness,33080,402,284.49
2025-07-28,CO,Prospecting | Destination,Destination,49748,689,457.68
2025-07-28,CO,Prospect | Awareness,Awareness,43908,551,377.61
2025-07-28,UT,Prospecting | Destination,Destination,56185,815,516.9
2025-07-28,UT,Prospect | Awareness,Awareness,36727,432,315.85
2025-07-28,CA,Prospecting | Destination,Destination,49367,693,454.18
2025-07-28,CA,Prospect | Awareness,Awareness,37663,456,323.9
2025-07-28,PN,Prospecting | Destination,Destination,45140,665,415.28
2025-07-28,PN,Prospect | Awareness,Awareness,33432,401,287.52
2025-07-28,NE,Prospecting | Destination,Destination,44836,585,412.49
2025-07-28,NE,Prospect | Awareness,Awareness,29106,365,250.31
2025-08-04,CO,Prospecting | Destination,Destination,49004,673,450.84
2025-08-04,CO,Prospect | Awareness,Awareness,43766,555,376.39
2025-08-04,UT,Prospecting | Destination,Destination,48971,712,450.53
2025-08-04,UT,Prospect | Awareness,Awareness,38632,432,332.24
2025-08-04,CA,Prospecting | Destination,Destination,50976,664,468.98
2025-08-04,CA,Prospect | Awareness,Awareness,41517,476,357.05
2025-08-04,PN,Prospecting | Destination,Destination,39862,592,366.73
2025-08-04,PN,Prospect | Awareness,Awareness,39152,487,336.71
2025-08-04,NE,Prospecting | Destination,Destination,39684,554,365.09
2025-08-04,NE,Prospect | Awareness,Awareness,28642,365,246.32
2025-08-11,CO,Prospecting | Destination,Destination,76755,1132,706.15
2025-08-11,CO,Prospect | Awareness,Awareness,59934,744,515.43
2025-08-11,UT,Prospecting | Destination,Destination,53005,735,487.64
2025-08-11,UT,Prospect | Awareness,Awareness,42477,529,365.3
2025-08-11,CA,Prospecting | Destination,Destination,64365,954,592.16
2025-08-11,CA,Prospect | Awareness,Awareness,44303,506,381.0
2025-08-11,PN,Prospecting | Destination,Destination,55418,821,509.84
2025-08-11,PN,Prospect | Awareness,Awareness,40931,493,352.0
2025-08-11,NE,Prospecting | Destination,Destination,48729,664,448.31
2025-08-11,NE,Prospect | Awareness,Awareness,41436,482,356.35
2025-08-18,CO,Prospecting | Destination,Destination,46712,644,429.75
2025-08-18,CO,Prospect | Awareness,Awareness,47765,557,410.78
2025-08-18,UT,Prospecting | Destination,Destination,54418,752,500.65
2025-08-18,UT,Prospect | Awareness,Awareness,39971,468,343.75
2025-08-18,CA,Prospecting | Destination,Destination,44118,631,405.89
2025-08-18,CA,Prospect | Awareness,Awareness,40993,496,352.54
2025-08-18,PN,Prospecting | Destination,Destination,43284,594,398.21
2025-08-18,PN,Prospect | Awareness,Awareness,35907,419,308.8
2025-08-18,NE,Prospecting | Destination,Destination,37952,514,349.16
2025-08-18,NE,Prospect | Awareness,Awareness,28903,357,248.57
2025-08-25,CO,Prospecting | Destination,Destination,51656,678,475.24
2025-08-25,CO,Prospect | Awareness,Awareness,46155,535,396.94
2025-08-25,UT,Prospecting | Destination,Destination,52944,747,487.09
2025-08-25,UT,Prospect | Awareness,Awareness,36616,422,314.9
2025-08-25,CA,Prospecting | Destination,Destination,47877,676,440.47
2025-08-25,CA,Prospect | Awareness,Awareness,44755,548,384.9
2025-08-25,PN,Prospecting | Destination,Destination,45862,597,421.93
2025-08-25,PN,Prospect | Awareness,Awareness,35467,421,305.02
2025-08-25,NE,Prospecting | Destination,Destination,37582,542,345.76
2025-08-25,NE,Prospect | Awareness,Awareness,36245,426,311.7
2025-09-01,CO,Prospecting | Destination,Destination,54788,800,504.05
2025-09-01,CO,Prospect | Awareness,Awareness,50790,585,436.79
2025-09-01,UT,Prospecting | Destination,Destination,49646,706,456.74
2025-09-01,UT,Prospect | Awareness,Awareness,36975,422,317.98
2025-09-01,CA,Prospecting | Destination,Destination,58805,830,541.0
2025-09-01,CA,Prospect | Awareness,Awareness,48131,555,413.93
2025-09-01,PN,Prospecting | Destination,Destination,51830,725,476.84
2025-09-01,PN,Prospect | Awareness,Awareness,34253,439,294.58
2025-09-01,NE,Prospecting | Destination,Destination,43397,566,399.25
2025-09-01,NE,Prospect | Awareness,Awareness,32743,417,281.59
2025-09-08,CO,Prospecting | Destination,Destination,52845,696,486.17
2025-09-08,CO,Prospect | Awareness,Awareness,37227,444,320.15
2025-09-08,UT,Prospecting | Destination,Destination,46922,629,431.68
2025-09-08,UT,Prospect | Awareness,Awareness,38776,439,333.47
2025-09-08,CA,Prospecting | Destination,Destination,58268,868,536.07
2025-09-08,CA,Prospect | Awareness,Awareness,38017,478,326.95
2025-09-08,PN,Prospecting | Destination,Destination,45376,647,417.46
2025-09-08,PN,Prospect | Awareness,Awareness,34968,417,300.72
2025-09-08,NE,Prospecting | Destination,Destination,36562,526,336.37
2025-09-08,NE,Prospect | Awareness,Awareness,33538,428,288.43
2025-09-15,CO,Prospecting | Destination,Destination,55685,790,512.3
2025-09-15,CO,Prospect | Awareness,Awareness,51276,620,440.97
2025-09-15,UT,Prospecting | Destination,Destination,45397,626,417.66
2025-09-15,UT,Prospect | Awareness,Awareness,35878,406,308.55
2025-09-15,CA,Prospecting | Destination,Destination,48827,717,449.21
2025-09-15,CA,Prospect | Awareness,Awareness,44441,511,382.2
2025-09-15,PN,Prospecting | Destination,Destination,51835,739,476.88
2025-09-15,PN,Prospect | Awareness,Awareness,39905,493,343.18
2025-09-15,NE,Prospecting | Destination,Destination,37460,499,344.64
2025-09-15,NE,Prospect | Awareness,Awareness,33982,382,292.25
2025-09-22,CO,Prospecting | Destination,Destination,54952,823,505.56
2025-09-22,CO,Prospect | Awareness,Awareness,41797,501,359.46
2025-09-22,UT,Prospecting | Destination,Destination,42048,571,386.84
2025-09-22,UT,Prospect | Awareness,Awareness,37559,444,323.01
2025-09-22,CA,Prospecting | Destination,Destination,55279,730,508.57
2025-09-22,CA,Prospect | Awareness,Awareness,41010,479,352.68
2025-09-22,PN,Prospecting | Destination,Destination,41004,601,377.23
2025-09-22,PN,Prospect | Awareness,Awareness,39045,488,335.79
2025-09-22,NE,Prospecting | Destination,Destination,45849,617,421.81
2025-09-22,NE,Prospect | Awareness,Awareness,31135,348,267.76
2025-09-29,CO,Prospecting | Destination,Destination,61805,885,568.6
2025-09-29,CO,Prospect | Awareness,Awareness,41982,525,361.05
2025-09-29,UT,Prospecting | Destination,Destination,42473,608,390.75
2025-09-29,UT,Prospect | Awareness,Awareness,38889,449,334.45
2025-09-29,CA,Prospecting | Destination,Destination,50353,669,463.25
2025-09-29,CA,Prospect | Awareness,Awareness,39775,494,342.06
2025-09-29,PN,Prospecting | Destination,Destination,44947,592,413.51
2025-09-29,PN,Prospect | Awareness,Awareness,41105,489,353.5
2025-09-29,NE,Prospecting | Destination,Destination,36119,512,332.3
2025-09-29,NE,Prospect | Awareness,Awareness,34071,410,293.01
2025-10-06,CO,Prospecting | Destination,Destination,50440,724,464.05
2025-10-06,CO,Prospect | Awareness,Awareness,38968,451,335.13
2025-10-06,UT,Prospecting | Destination,Destination,46389,616,426.78
2025-10-06,UT,Prospect | Awareness,Awareness,44261,494,380.64
2025-10-06,CA,Prospecting | Destination,Destination,46794,664,430.5
2025-10-06,CA,Prospect | Awareness,Awareness,39552,468,340.14
2025-10-06,PN,Prospecting | Destination,Destination,48241,689,443.81
2025-10-06,PN,Prospect | Awareness,Awareness,41928,532,360.58
2025-10-06,NE,Prospecting | Destination,Destination,46404,665,426.91
2025-10-06,NE,Prospect | Awareness,Awareness,29437,331,253.16
2025-10-13,CO,Prospecting | Destination,Destination,56800,789,522.56
2025-10-13,CO,Prospect | Awareness,Awareness,49005,563,421.44
2025-10-13,UT,Prospecting | Destination,Destination,49213,648,452.76
2025-10-13,UT,Prospect | Awareness,Awareness,37989,487,326.7
2025-10-13,CA,Prospecting | Destination,Destination,52784,717,485.61
2025-10-13,CA,Prospect | Awareness,Awareness,42098,511,362.04
2025-10-13,PN,Prospecting | Destination,Destination,49423,654,454.69
2025-10-13,PN,Prospect | Awareness,Awareness,41950,533,360.77
2025-10-13,NE,Prospecting | Destination,Destination,46150,652,424.58
2025-10-13,NE,Prospect | Awareness,Awareness,31666,368,272.33
2025-10-20,CO,Prospecting | Destination,Destination,64777,896,595.94
2025-10-20,CO,Prospect | Awareness,Awareness,47363,572,407.32
2025-10-20,UT,Prospecting | Destination,Destination,52254,763,480.74
2025-10-20,UT,Prospect | Awareness,Awareness,39681,457,341.26
2025-10-20,CA,Prospecting | Destination,Destination,52829,724,486.03
2025-10-20,CA,Prospect | Awareness,Awareness,40307,477,346.64
2025-10-20,PN,Prospecting | Destination,Destination,50449,699,464.13
2025-10-20,PN,Prospect | Awareness,Awareness,35997,449,309.57
2025-10-20,NE,Prospecting | Destination,Destination,45232,646,416.14
2025-10-20,NE,Prospect | Awareness,Awareness,36866,429,317.05
2025-10-27,CO,Prospecting | Destination,Destination,56144,814,516.53
2025-10-27,CO,Prospect | Awareness,Awareness,41790,505,359.39
2025-10-27,UT,Prospecting | Destination,Destination,57306,811,527.22
2025-10-27,UT,Prospect | Awareness,Awareness,40802,507,350.89
2025-10-27,CA,Prospecting | Destination,Destination,58826,818,541.2
2025-10-27,CA,Prospect | Awareness,Awareness,44188,557,380.02
2025-10-27,PN,Prospecting | Destination,Destination,48744,673,448.44
2025-10-27,PN,Prospect | Awareness,Awareness,36530,426,314.16
2025-10-27,NE,Prospecting | Destination,Destination,39879,551,366.89
2025-10-27,NE,Prospect | Awareness,Awareness,31526,360,271.12
