date,geo,campaign_name,impressions,clicks,spend,ctr
2023-02-06,CO,Inspiration | Winter,8642,125,75.44,0.014464
2025-01-14,NE,Inspiration | Winter,6083,69,41.42,0.011343
2025-01-15,NE,Inspiration | Winter,7303,65,35.62,0.0089
2025-01-16,NE,Inspiration | Winter,6273,93,46.97,0.014825
2025-01-17,NE,Inspiration | Winter,6518,81,42.23,0.012427
2025-01-18,NE,Inspiration | Winter,8034,94,49.78,0.0117
2025-01-19,NE,Inspiration | Winter,5720,69,47.55,0.012063
2025-01-13,NE,Inspiration | Summer,6516,79,34.27,0.012124
2025-01-14,NE,Inspiration | Summer,7545,84,39.78,0.011133
2025-01-15,NE,Inspiration | Summer,6273,69,31.27,0.011
2025-01-16,NE,Inspiration | Summer,5701,74,42.31,0.01298
2025-01-17,NE,Inspiration | Summer,5831,80,37.04,0.01372
2025-01-18,NE,Inspiration | Summer,6794,83,37.16,0.012217
2025-01-19,NE,Inspiration | Summer,6064,88,37.57,0.014512
2025-01-20,CO,Inspiration | Winter,12933,134,106.92,0.010361
2025-01-21,CO,Inspiration | Winter,14772,118,71.85,0.007988
2025-01-22,CO,Inspiration | Winter,13594,159,81.38,0.011696
2025-01-23,CO,Inspiration | Winter,15418,168,83.83,0.010896
2025-01-24,CO,Inspiration | Winter,12128,134,75.42,0.011049
2025-01-25,CO,Inspiration | Winter,10289,177,83.36,0.017203
2025-01-26,CO,Inspiration | Winter,15506,171,102.93,0.011028
2025-01-20,CO,Inspiration | Summer,9075,142,52.73,0.015647
2025-01-21,CO,Inspiration | Summer,11731,149,65.2,0.012701
2025-01-22,CO,Inspiration | Summer,9770,145,48.25,0.014841
2025-01-23,CO,Inspiration | Summer,8924,125,60.39,0.014007
2025-01-24,CO,Inspiration | Summer,9939,140,63.71,0.014086
2025-01-25,CO,Inspiration | Summer,13359,148,65.43,0.011079
2025-01-26,CO,Inspiration | Summer,10384,161,68.74,0.015505
2025-01-20,UT,Inspiration | Winter,13449,99,62.82,0.007361
2025-01-21,UT,Inspiration | Winter,8931,125,67.58,0.013996
2025-01-22,UT,Inspiration | Winter,9302,104,80.23,0.01118
2025-01-23,UT,Inspiration | Winter,10642,94,64.64,0.008833
2025-01-24,UT,Inspiration | Winter,10963,115,66.65,0.01049
2025-01-25,UT,Inspiration | Winter,11101,127,70.59,0.01144
2025-01-26,UT,Inspiration | Winter,9974,119,63.43,0.011931
2025-01-20,UT,Inspiration | Summer,6141,91,40.78,0.014818
2025-01-21,UT,Inspiration | Summer,6208,76,36.77,0.012242
2025-01-22,UT,Inspiration | Summer,6162,95,33.42,0.015417
2025-01-23,UT,Inspiration | Summer,6206,97,36.94,0.01563
2025-01-24,UT,Inspiration | Summer,6496,87,35.1,0.013393
2025-01-25,UT,Inspiration | Summer,5200,71,34.71,0.013654
2025-01-26,UT,Inspiration | Summer,7430,70,36.57,0.009421
2025-01-20,CA,Inspiration | Winter,9229,91,48.33,0.00986
2025-01-21,CA,Inspiration | Winter,7894,102,47.1,0.012921
2025-01-22,CA,Inspiration | Winter,10367,106,65.39,0.010225
2025-01-23,CA,Inspiration | Winter,9212,86,65.65,0.009336
2025-01-24,CA,Inspiration | Winter,8781,98,60.79,0.01116
2025-01-25,CA,Inspiration | Winter,10439,91,68.21,0.008717
2025-01-26,CA,Inspiration | Winter,9539,97,63.48,0.010169
2025-01-20,CA,Inspiration | Summer,6352,106,35.31,0.016688
2025-01-21,CA,Inspiration | Summer,7073,79,34.47,0.011169
2025-01-22,CA,Inspiration | Summer,7963,70,45.65,0.008791
2025-01-23,CA,Inspiration | Summer,7644,104,44.3,0.013605
2025-01-24,CA,Inspiration | Summer,7505,106,49.79,0.014124
2025-01-25,CA,Inspiration | Summer,8203,90,36.46,0.010972
2025-01-26,CA,Inspiration | Summer,5402,83,44.83,0.015365
2025-01-20,PN,Inspiration | Winter,8334,107,66.51,0.012839
2025-01-21,PN,Inspiration | Winter,12084,114,69.6,0.009434
2025-01-22,PN,Inspiration | Winter,11328,92,56.23,0.008121
2025-01-23,PN,Inspiration | Winter,12642,116,62.23,0.009176
2025-01-24,PN,Inspiration | Winter,10825,125,57.74,0.011547
2025-01-25,PN,Inspiration | Winter,9073,107,82.55,0.011793
2025-01-26,PN,Inspiration | Winter,8336,86,69.92,0.010317
2025-01-20,PN,Inspiration | Summer,7115,79,37.93,0.011103
2025-01-21,PN,Inspiration | Summer,7850,78,37.42,0.009936
2025-01-22,PN,Inspiration | Summer,7010,110,38.81,0.015692
2025-01-23,PN,Inspiration | Summer,5849,76,46.78,0.012994
2025-01-24,PN,Inspiration | Summer,5727,97,41.77,0.016937
2025-01-25,PN,Inspiration | Summer,8188,111,36.16,0.013556
2025-01-26,PN,Inspiration | Summer,6085,95,38.51,0.015612
2025-01-20,NE,Inspiration | Winter,9028,88,58.57,0.009747
2025-01-21,NE,Inspiration | Winter,9830,94,45.44,0.009563
2025-01-22,NE,Inspiration | Winter,7675,100,60.57,0.013029
2025-01-23,NE,Inspiration | Winter,9599,76,49.83,0.007917
2025-01-24,NE,Inspiration | Winter,7611,89,39.42,0.011694
2025-01-25,NE,Inspiration | Winter,6477,80,56.61,0.012351
2025-01-26,NE,Inspiration | Winter,6959,81,55.5,0.01164
2025-01-20,NE,Inspiration | Summer,4809,88,39.04,0.018299
2025-01-21,NE,Inspiration | Summer,6879,92,37.65,0.013374
2025-01-22,NE,Inspiration | Summer,4943,64,28.3,0.012948
2025-01-23,NE,Inspiration | Summer,5847,89,29.13,0.015221
2025-01-24,NE,Inspiration | Summer,4942,68,40.67,0.01376
2025-01-25,NE,Inspiration | Summer,6102,60,33.03,0.009833
2025-01-26,NE,Inspiration | Summer,6936,70,26.83,0.010092
2025-01-27,CO,Inspiration | Winter,13170,143,71.86,0.010858
2025-01-28,CO,Inspiration | Winter,12008,167,89.42,0.013907
2025-01-29,CO,Inspiration | Winter,12417,111,76.4,0.008939
2025-01-30,CO,Inspiration | Winter,13362,148,92.2,0.011076
2025-01-31,CO,Inspiration | Winter,14795,156,70.91,0.010544
2025-02-01,CO,Inspiration | Winter,14117,161,94.88,0.011405
2025-02-02,CO,Inspiration | Winter,10831,113,84.82,0.010433
2025-01-27,CO,Inspiration | Summer,8150,133,50.3,0.016319
2025-01-28,CO,Inspiration | Summer,7238,104,40.5,0.014369
2025-01-29,CO,Inspiration | Summer,8394,117,44.18,0.013939
2025-01-30,CO,Inspiration | Summer,7849,113,59.46,0.014397
2025-01-31,CO,Inspiration | Summer,10854,89,45.09,0.0082
2025-02-01,CO,Inspiration | Summer,7856,89,56.3,0.011329
2025-02-02,CO,Inspiration | Summer,7936,128,42.18,0.016129
2025-01-27,UT,Inspiration | Winter,8249,97,52.04,0.011759
2025-01-28,UT,Inspiration | Winter,6232,84,40.32,0.013479
2025-01-29,UT,Inspiration | Winter,9412,103,53.73,0.010943
2025-01-30,UT,Inspiration | Winter,8879,109,58.9,0.012276
2025-01-31,UT,Inspiration | Winter,9324,81,42.28,0.008687
2025-02-01,UT,Inspiration | Winter,6296,90,60.23,0.014295
2025-02-02,UT,Inspiration | Winter,8471,86,56.41,0.010152
2025-01-27,UT,Inspiration | Summer,10343,96,51.59,0.009282
2025-01-28,UT,Inspiration | Summer,8704,121,51.55,0.013902
2025-01-29,UT,Inspiration | Summer,8155,117,52.14,0.014347
2025-01-30,UT,Inspiration | Summer,8389,131,44.45,0.015616
2025-01-31,UT,Inspiration | Summer,9708,110,43.91,0.011331
2025-02-01,UT,Inspiration | Summer,8879,97,48.23,0.010925
2025-02-02,UT,Inspiration | Summer,6847,128,62.1,0.018694
2025-01-27,CA,Inspiration | Winter,10873,122,59.66,0.01122
2025-01-28,CA,Inspiration | Winter,10034,100,70.69,0.009966
2025-01-29,CA,Inspiration | Winter,12176,90,55.26,0.007392
2025-01-30,CA,Inspiration | Winter,10255,89,68.66,0.008679
2025-01-31,CA,Inspiration | Winter,8549,110,54.75,0.012867
2025-02-01,CA,Inspiration | Winter,9453,112,70.59,0.011848
2025-02-02,CA,Inspiration | Winter,9936,107,76.55,0.010769
2025-01-27,CA,Inspiration | Summer,8320,123,49.94,0.014784
2025-01-28,CA,Inspiration | Summer,7229,84,50.09,0.01162
2025-01-29,CA,Inspiration | Summer,9604,81,51.75,0.008434
2025-01-30,CA,Inspiration | Summer,8339,123,54.51,0.01475
2025-01-31,CA,Inspiration | Summer,8141,102,51.84,0.012529
2025-02-01,CA,Inspiration | Summer,9918,114,43.72,0.011494
2025-02-02,CA,Inspiration | Summer,8445,122,46.14,0.014446
2025-01-27,PN,Inspiration | Winter,8348,104,59.12,0.012458
2025-01-28,PN,Inspiration | Winter,6478,98,41.4,0.015128
2025-01-29,PN,Inspiration | Winter,8189,77,50.72,0.009403
2025-01-30,PN,Inspiration | Winter,6381,86,46.8,0.013478
2025-01-31,PN,Inspiration | Winter,7431,96,39.59,0.012919
2025-02-01,PN,Inspiration | Winter,9169,84,59.02,0.009161
2025-02-02,PN,Inspiration | Winter,9302,77,57.27,0.008278
2025-01-27,PN,Inspiration | Summer,6889,108,37.24,0.015677
2025-01-28,PN,Inspiration | Summer,6448,101,38.99,0.015664
2025-01-29,PN,Inspiration | Summer,6346,88,46.95,0.013867
2025-01-30,PN,Inspiration | Summer,8454,113,38.26,0.013366
2025-01-31,PN,Inspiration | Summer,8847,81,40.0,0.009156
2025-02-01,PN,Inspiration | Summer,7146,99,48.08,0.013854
2025-02-02,PN,Inspiration | Summer,6276,85,42.84,0.013544
2025-01-27,NE,Inspiration | Winter,6262,74,43.78,0.011817
2025-01-28,NE,Inspiration | Winter,7076,60,40.02,0.008479
2025-01-29,NE,Inspiration | Winter,6236,78,44.95,0.012508
2025-01-30,NE,Inspiration | Winter,5756,74,40.71,0.012856
2025-01-31,NE,Inspiration | Winter,6556,78,42.18,0.011897
2025-02-01,NE,Inspiration | Winter,8408,88,45.36,0.010466
2025-02-02,NE,Inspiration | Winter,6876,62,44.91,0.009017
2025-01-27,NE,Inspiration | Summer,5253,80,32.15,0.015229
2025-01-28,NE,Inspiration | Summer,6392,83,29.38,0.012985
2025-01-29,NE,Inspiration | Summer,5161,95,34.12,0.018407
2025-01-30,NE,Inspiration | Summer,7436,79,38.9,0.010624
2025-01-31,NE,Inspiration | Summer,4927,63,33.67,0.012787
2025-02-01,NE,Inspiration | Summer,7120,93,38.19,0.013062
2025-02-02,NE,Inspiration | Summer,5906,72,38.3,0.012191
2025-02-03,CO,Inspiration | Winter,9964,137,78.27,0.013749
2025-02-04,CO,Inspiration | Winter,13217,103,81.32,0.007793
2025-02-05,CO,Inspiration | Winter,9704,146,67.66,0.015045
2025-02-06,CO,Inspiration | Winter,13188,141,79.56,0.010692
2025-02-07,CO,Inspiration | Winter,12499,106,81.87,0.008481
2025-02-08,CO,Inspiration | Winter,14065,146,72.37,0.01038
2025-02-09,CO,Inspiration | Winter,14513,133,96.72,0.009164
2025-02-03,CO,Inspiration | Summer,10699,100,56.7,0.009347
2025-02-04,CO,Inspiration | Summer,10420,103,53.75,0.009885
2025-02-05,CO,Inspiration | Summer,10932,110,50.41,0.010062
2025-02-06,CO,Inspiration | Summer,8806,152,47.38,0.017261
2025-02-07,CO,Inspiration | Summer,9202,117,59.36,0.012715
2025-02-08,CO,Inspiration | Summer,8693,123,56.52,0.014149
2025-02-09,CO,Inspiration | Summer,7921,145,62.58,0.018306
2025-02-03,UT,Inspiration | Winter,10679,115,63.92,0.010769
2025-02-04,UT,Inspiration | Winter,10329,100,47.4,0.009681
2025-02-05,UT,Inspiration | Winter,7193,75,63.5,0.010427
2025-02-06,UT,Inspiration | Winter,9338,97,45.79,0.010388
2025-02-07,UT,Inspiration | Winter,7285,113,63.41,0.015511
2025-02-08,UT,Inspiration | Winter,9076,107,48.54,0.011789
2025-02-09,UT,Inspiration | Winter,7336,99,59.34,0.013495
2025-02-03,UT,Inspiration | Summer,7553,96,41.49,0.01271
2025-02-04,UT,Inspiration | Summer,7492,108,49.92,0.014415
2025-02-05,UT,Inspiration | Summer,9270,116,40.01,0.012513
2025-02-06,UT,Inspiration | Summer,7800,118,38.54,0.015128
2025-02-07,UT,Inspiration | Summer,8435,92,57.79,0.010907
2025-02-08,UT,Inspiration | Summer,7303,92,45.21,0.012598
2025-02-09,UT,Inspiration | Summer,7069,108,45.58,0.015278
2025-02-03,CA,Inspiration | Winter,9474,103,66.28,0.010872
2025-02-04,CA,Inspiration | Winter,8153,90,72.27,0.011039
2025-02-05,CA,Inspiration | Winter,8746,119,70.61,0.013606
2025-02-06,CA,Inspiration | Winter,12043,127,76.34,0.010546
2025-02-07,CA,Inspiration | Winter,12071,98,55.13,0.008119
2025-02-08,CA,Inspiration | Winter,10412,120,52.73,0.011525
2025-02-09,CA,Inspiration | Winter,11251,94,68.4,0.008355
2025-02-03,CA,Inspiration | Summer,9223,114,47.61,0.01236
2025-02-04,CA,Inspiration | Summer,9593,126,52.3,0.013135
2025-02-05,CA,Inspiration | Summer,8385,105,54.03,0.012522
2025-02-06,CA,Inspiration | Summer,7660,99,50.63,0.012924
2025-02-07,CA,Inspiration | Summer,9469,105,51.58,0.011089
2025-02-08,CA,Inspiration | Summer,7975,123,43.55,0.015423
2025-02-09,CA,Inspiration | Summer,8556,104,53.3,0.012155
2025-02-03,PN,Inspiration | Winter,8891,83,58.41,0.009335
2025-02-04,PN,Inspiration | Winter,8371,122,67.7,0.014574
2025-02-05,PN,Inspiration | Winter,11171,93,75.26,0.008325
2025-02-06,PN,Inspiration | Winter,11780,114,64.83,0.009677
2025-02-07,PN,Inspiration | Winter,9031,92,57.48,0.010187
2025-02-08,PN,Inspiration | Winter,9871,93,58.27,0.009422
2025-02-09,PN,Inspiration | Winter,9633,117,58.04,0.012146
2025-02-03,PN,Inspiration | Summer,7289,115,49.89,0.015777
2025-02-04,PN,Inspiration | Summer,9015,90,51.27,0.009983
2025-02-05,PN,Inspiration | Summer,9164,85,44.74,0.009275
2025-02-06,PN,Inspiration | Summer,7226,105,37.53,0.014531
2025-02-07,PN,Inspiration | Summer,8053,96,49.75,0.011921
2025-02-08,PN,Inspiration | Summer,8538,115,44.2,0.013469
2025-02-09,PN,Inspiration | Summer,7970,105,54.69,0.013174
2025-02-03,NE,Inspiration | Winter,7979,75,42.46,0.0094
2025-02-04,NE,Inspiration | Winter,7635,88,43.11,0.011526
2025-02-05,NE,Inspiration | Winter,7223,88,52.7,0.012183
2025-02-06,NE,Inspiration | Winter,7047,77,46.93,0.010927
2025-02-07,NE,Inspiration | Winter,7260,71,45.83,0.00978
2025-02-08,NE,Inspiration | Winter,7289,87,44.6,0.011936
2025-02-09,NE,Inspiration | Winter,7513,70,56.81,0.009317
2025-02-03,NE,Inspiration | Summer,5068,69,27.88,0.013615
2025-02-04,NE,Inspiration | Summer,6595,86,29.5,0.01304
2025-02-05,NE,Inspiration | Summer,4831,77,33.68,0.015939
2025-02-06,NE,Inspiration | Summer,4766,60,26.38,0.012589
2025-02-07,NE,Inspiration | Summer,6148,66,30.92,0.010735
2025-02-08,NE,Inspiration | Summer,5473,86,34.09,0.015714
2025-02-09,NE,Inspiration | Summer,4892,59,36.62,0.012061
2025-02-10,CO,Inspiration | Winter,12085,109,53.69,0.009019
2025-02-11,CO,Inspiration | Winter,12092,128,72.63,0.010586
2025-02-12,CO,Inspiration | Winter,11621,97,65.51,0.008347
2025-02-13,CO,Inspiration | Winter,9095,112,71.9,0.012314
2025-02-14,CO,Inspiration | Winter,8174,114,80.55,0.013947
2025-02-15,CO,Inspiration | Winter,9006,101,57.61,0.011215
2025-02-16,CO,Inspiration | Winter,11366,115,68.13,0.010118
2025-02-10,CO,Inspiration | Summer,9587,129,46.92,0.013456
2025-02-11,CO,Inspiration | Summer,9669,139,51.44,0.014376
2025-02-12,CO,Inspiration | Summer,9340,118,58.86,0.012634
2025-02-13,CO,Inspiration | Summer,10247,135,45.14,0.013175
2025-02-14,CO,Inspiration | Summer,8547,119,61.95,0.013923
2025-02-15,CO,Inspiration | Summer,10913,145,65.03,0.013287
2025-02-16,CO,Inspiration | Summer,8257,119,56.71,0.014412
2025-02-10,UT,Inspiration | Winter,8820,92,50.07,0.010431
2025-02-11,UT,Inspiration | Winter,7713,83,49.41,0.010761
2025-02-12,UT,Inspiration | Winter,10443,92,54.18,0.00881
2025-02-13,UT,Inspiration | Winter,10167,88,60.27,0.008655
2025-02-14,UT,Inspiration | Winter,7816,104,54.11,0.013306
2025-02-15,UT,Inspiration | Winter,7426,96,63.31,0.012928
2025-02-16,UT,Inspiration | Winter,8922,76,61.02,0.008518
2025-02-10,UT,Inspiration | Summer,7171,99,40.07,0.013806
2025-02-11,UT,Inspiration | Summer,8580,128,47.59,0.014918
2025-02-12,UT,Inspiration | Summer,8499,96,47.06,0.011295
2025-02-13,UT,Inspiration | Summer,6925,90,42.5,0.012996
2025-02-14,UT,Inspiration | Summer,7844,112,44.66,0.014278
2025-02-15,UT,Inspiration | Summer,8572,88,55.37,0.010266
2025-02-16,UT,Inspiration | Summer,8571,111,48.49,0.012951
2025-02-10,CA,Inspiration | Winter,10265,115,68.32,0.011203
2025-02-11,CA,Inspiration | Winter,12807,112,58.3,0.008745
2025-02-12,CA,Inspiration | Winter,11008,98,76.76,0.008903
2025-02-13,CA,Inspiration | Winter,9624,139,57.96,0.014443
2025-02-14,CA,Inspiration | Winter,9894,93,63.28,0.0094
2025-02-15,CA,Inspiration | Winter,11857,96,81.26,0.008096
2025-02-16,CA,Inspiration | Winter,9305,119,72.58,0.012789
2025-02-10,CA,Inspiration | Summer,10228,119,45.92,0.011635
2025-02-11,CA,Inspiration | Summer,7408,121,57.69,0.016334
2025-02-12,CA,Inspiration | Summer,9961,100,47.02,0.010039
2025-02-13,CA,Inspiration | Summer,8986,124,49.6,0.013799
2025-02-14,CA,Inspiration | Summer,9099,133,46.52,0.014617
2025-02-15,CA,Inspiration | Summer,9941,135,64.47,0.01358
2025-02-16,CA,Inspiration | Summer,9499,122,66.49,0.012843
2025-02-10,PN,Inspiration | Winter,8351,111,63.85,0.013292
2025-02-11,PN,Inspiration | Winter,9023,83,54.53,0.009199
2025-02-12,PN,Inspiration | Winter,8526,79,55.45,0.009266
2025-02-13,PN,Inspiration | Winter,9378,102,51.8,0.010877
2025-02-14,PN,Inspiration | Winter,8352,82,50.02,0.009818
2025-02-15,PN,Inspiration | Winter,8076,105,62.37,0.013001
2025-02-16,PN,Inspiration | Winter,9159,80,51.53,0.008735
2025-02-10,PN,Inspiration | Summer,6712,115,43.99,0.017133
2025-02-11,PN,Inspiration | Summer,6798,90,33.47,0.013239
2025-02-12,PN,Inspiration | Summer,6547,83,45.25,0.012678
2025-02-13,PN,Inspiration | Summer,8832,113,49.38,0.012794
2025-02-14,PN,Inspiration | Summer,9005,102,40.37,0.011327
2025-02-15,PN,Inspiration | Summer,7117,81,47.27,0.011381
2025-02-16,PN,Inspiration | Summer,8069,95,48.13,0.011773
2025-02-10,NE,Inspiration | Winter,8364,73,49.98,0.008728
2025-02-11,NE,Inspiration | Winter,7541,102,53.39,0.013526
2025-02-12,NE,Inspiration | Winter,6295,90,35.54,0.014297
2025-02-13,NE,Inspiration | Winter,8230,87,55.07,0.010571
2025-02-14,NE,Inspiration | Winter,8293,81,53.77,0.009767
2025-02-15,NE,Inspiration | Winter,6257,67,43.85,0.010708
2025-02-16,NE,Inspiration | Winter,6802,100,39.82,0.014702
2025-02-10,NE,Inspiration | Summer,6402,71,35.91,0.01109
2025-02-11,NE,Inspiration | Summer,5982,80,27.75,0.013373
2025-02-12,NE,Inspiration | Summer,4685,64,36.7,0.013661
2025-02-13,NE,Inspiration | Summer,5749,61,35.22,0.010611
2025-02-14,NE,Inspiration | Summer,7002,78,37.97,0.01114
2025-02-15,NE,Inspiration | Summer,4713,80,36.76,0.016974
2025-02-16,NE,Inspiration | Summer,7143,74,31.4,0.01036
2025-02-17,CO,Inspiration | Winter,11959,118,80.93,0.009867
2025-02-18,CO,Inspiration | Winter,12447,134,70.68,0.010766
2025-02-19,CO,Inspiration | Winter,12350,119,78.46,0.009636
2025-02-20,CO,Inspiration | Winter,15058,135,102.84,0.008965
2025-02-21,CO,Inspiration | Winter,12899,124,89.29,0.009613
2025-02-22,CO,Inspiration | Winter,11812,127,74.75,0.010752
2025-02-23,CO,Inspiration | Winter,11905,160,68.98,0.01344
2025-02-17,CO,Inspiration | Summer,11234,157,56.97,0.013975
2025-02-18,CO,Inspiration | Summer,10734,154,77.44,0.014347
2025-02-19,CO,Inspiration | Summer,10992,130,66.17,0.011827
2025-02-20,CO,Inspiration | Summer,15404,126,75.28,0.00818
2025-02-21,CO,Inspiration | Summer,10577,156,79.62,0.014749
2025-02-22,CO,Inspiration | Summer,11434,155,84.95,0.013556
2025-02-23,CO,Inspiration | Summer,15400,161,57.06,0.010455
2025-02-17,UT,Inspiration | Winter,15256,135,92.82,0.008849
2025-02-18,UT,Inspiration | Winter,12743,170,78.29,0.013341
2025-02-19,UT,Inspiration | Winter,14313,158,75.34,0.011039
2025-02-20,UT,Inspiration | Winter,14796,118,100.65,0.007975
2025-02-21,UT,Inspiration | Winter,10864,139,68.6,0.012795
2025-02-22,UT,Inspiration | Winter,10212,119,99.34,0.011653
2025-02-23,UT,Inspiration | Winter,13618,173,72.49,0.012704
2025-02-17,UT,Inspiration | Summer,10528,111,61.03,0.010543
2025-02-18,UT,Inspiration | Summer,8028,122,56.31,0.015197
2025-02-19,UT,Inspiration | Summer,8204,111,51.09,0.01353
2025-02-20,UT,Inspiration | Summer,9244,102,52.21,0.011034
2025-02-21,UT,Inspiration | Summer,9958,139,45.37,0.013959
2025-02-22,UT,Inspiration | Summer,6782,122,45.66,0.017989
2025-02-23,UT,Inspiration | Summer,10234,127,53.58,0.01241
2025-02-17,CA,Inspiration | Winter,12664,133,67.57,0.010502
2025-02-18,CA,Inspiration | Winter,10681,147,89.7,0.013763
2025-02-19,CA,Inspiration | Winter,15509,167,88.84,0.010768
2025-02-20,CA,Inspiration | Winter,13002,132,83.63,0.010152
2025-02-21,CA,Inspiration | Winter,14258,187,91.81,0.013115
2025-02-22,CA,Inspiration | Winter,15286,154,93.27,0.010075
2025-02-23,CA,Inspiration | Winter,12500,148,86.14,0.01184
2025-02-17,CA,Inspiration | Summer,7900,104,58.25,0.013165
2025-02-18,CA,Inspiration | Summer,8556,143,49.74,0.016713
2025-02-19,CA,Inspiration | Summer,10478,131,48.82,0.012502
2025-02-20,CA,Inspiration | Summer,9940,98,46.04,0.009859
2025-02-21,CA,Inspiration | Summer,8487,134,64.71,0.015789
2025-02-22,CA,Inspiration | Summer,8882,96,46.05,0.010808
2025-02-23,CA,Inspiration | Summer,8640,106,51.11,0.012269
2025-02-17,PN,Inspiration | Winter,9483,101,62.25,0.010651
2025-02-18,PN,Inspiration | Winter,10646,92,69.93,0.008642
2025-02-19,PN,Inspiration | Winter,12448,124,70.15,0.009961
2025-02-20,PN,Inspiration | Winter,9126,105,71.73,0.011506
2025-02-21,PN,Inspiration | Winter,8972,131,57.55,0.014601
2025-02-22,PN,Inspiration | Winter,12745,106,79.19,0.008317
2025-02-23,PN,Inspiration | Winter,10211,126,60.43,0.01234
2025-02-17,PN,Inspiration | Summer,10092,140,57.18,0.013872
2025-02-18,PN,Inspiration | Summer,10806,148,48.73,0.013696
2025-02-19,PN,Inspiration | Summer,9248,148,50.93,0.016003
2025-02-20,PN,Inspiration | Summer,9171,111,50.6,0.012103
2025-02-21,PN,Inspiration | Summer,9441,108,63.19,0.011439
2025-02-22,PN,Inspiration | Summer,10268,142,58.39,0.013829
2025-02-23,PN,Inspiration | Summer,8028,135,59.89,0.016816
2025-02-17,NE,Inspiration | Winter,9142,103,55.27,0.011267
2025-02-18,NE,Inspiration | Winter,10440,93,75.93,0.008908
2025-02-19,NE,Inspiration | Winter,9334,98,50.35,0.010499
2025-02-20,NE,Inspiration | Winter,7386,103,59.67,0.013945
2025-02-21,NE,Inspiration | Winter,9611,111,67.04,0.011549
2025-02-22,NE,Inspiration | Winter,10587,101,62.62,0.00954
2025-02-23,NE,Inspiration | Winter,10007,103,54.76,0.010293
2025-02-17,NE,Inspiration | Summer,6155,88,34.08,0.014297
2025-02-18,NE,Inspiration | Summer,6431,85,49.67,0.013217
2025-02-19,NE,Inspiration | Summer,6941,83,40.97,0.011958
2025-02-20,NE,Inspiration | Summer,7040,90,33.61,0.012784
2025-02-21,NE,Inspiration | Summer,7094,82,43.4,0.011559
2025-02-22,NE,Inspiration | Summer,7954,99,40.38,0.012447
2025-02-23,NE,Inspiration | Summer,7843,92,44.75,0.01173
2025-02-24,CO,Inspiration | Winter,9075,133,62.42,0.014656
2025-02-25,CO,Inspiration | Winter,11977,138,74.91,0.011522
2025-02-26,CO,Inspiration | Winter,11582,103,82.09,0.008893
2025-02-27,CO,Inspiration | Winter,9551,121,64.54,0.012669
2025-02-28,CO,Inspiration | Winter,13890,94,80.2,0.006767
2025-03-01,CO,Inspiration | Winter,13444,119,62.19,0.008852
2025-03-02,CO,Inspiration | Winter,9736,109,80.88,0.011196
2025-02-24,CO,Inspiration | Summer,9888,136,58.45,0.013754
2025-02-25,CO,Inspiration | Summer,9680,152,64.43,0.015702
2025-02-26,CO,Inspiration | Summer,8703,116,62.47,0.013329
2025-02-27,CO,Inspiration | Summer,10800,141,65.53,0.013056
2025-02-28,CO,Inspiration | Summer,11547,121,65.01,0.010479
2025-03-01,CO,Inspiration | Summer,11758,109,45.5,0.00927
2025-03-02,CO,Inspiration | Summer,8646,145,50.55,0.016771
2025-02-24,UT,Inspiration | Winter,8431,105,64.02,0.012454
2025-02-25,UT,Inspiration | Winter,7040,118,52.33,0.016761
2025-02-26,UT,Inspiration | Winter,10631,100,62.55,0.009406
2025-02-27,UT,Inspiration | Winter,8885,114,46.69,0.012831
2025-02-28,UT,Inspiration | Winter,8108,89,55.3,0.010977
2025-03-01,UT,Inspiration | Winter,9592,89,62.1,0.009279
2025-03-02,UT,Inspiration | Winter,10009,113,58.27,0.01129
2025-02-24,UT,Inspiration | Summer,8388,91,32.69,0.010849
2025-02-25,UT,Inspiration | Summer,6285,101,45.2,0.01607
2025-02-26,UT,Inspiration | Summer,5606,82,44.8,0.014627
2025-02-27,UT,Inspiration | Summer,5731,104,46.59,0.018147
2025-02-28,UT,Inspiration | Summer,7981,87,38.85,0.010901
2025-03-01,UT,Inspiration | Summer,7283,103,38.6,0.014143
2025-03-02,UT,Inspiration | Summer,7240,86,34.65,0.011878
2025-02-24,CA,Inspiration | Winter,11201,141,69.56,0.012588
2025-02-25,CA,Inspiration | Winter,11480,157,77.2,0.013676
2025-02-26,CA,Inspiration | Winter,13666,131,60.56,0.009586
2025-02-27,CA,Inspiration | Winter,13483,107,82.94,0.007936
2025-02-28,CA,Inspiration | Winter,10131,113,82.34,0.011154
2025-03-01,CA,Inspiration | Winter,10291,142,70.19,0.013798
2025-03-02,CA,Inspiration | Winter,11091,140,77.79,0.012623
2025-02-24,CA,Inspiration | Summer,6318,101,51.65,0.015986
2025-02-25,CA,Inspiration | Summer,6744,70,50.85,0.01038
2025-02-26,CA,Inspiration | Summer,6615,102,33.95,0.01542
2025-02-27,CA,Inspiration | Summer,7862,103,48.26,0.013101
2025-02-28,CA,Inspiration | Summer,8036,81,33.82,0.01008
2025-03-01,CA,Inspiration | Summer,7767,97,37.3,0.012489
2025-03-02,CA,Inspiration | Summer,8581,85,45.33,0.009906
2025-02-24,PN,Inspiration | Winter,9367,99,43.67,0.010569
2025-02-25,PN,Inspiration | Winter,8244,93,62.66,0.011281
2025-02-26,PN,Inspiration | Winter,8106,69,47.39,0.008512
2025-02-27,PN,Inspiration | Winter,8056,97,61.96,0.012041
2025-02-28,PN,Inspiration | Winter,7007,104,49.81,0.014842
