date,geo,campaign,impressions,clicks,cost_micros,ctr,cpa
2024-11-27,CO Rockies,Nonbrand | Ski Weekend,18302,1085,122332362,0.059283,0.1127
2024-11-28,CO Rockies,Nonbrand | Ski Weekend,18250,1351,155638045,0.074027,0.1152
2024-11-29,CO Rockies,Nonbrand | Ski Weekend,19759,936,140643126,0.047371,0.1503
2024-11-30,CO Rockies,Nonbrand | Ski Weekend,18416,1288,143807929,0.069939,0.1117
2024-12-01,CO Rockies,Nonbrand | Ski Weekend,19257,1363,150942745,0.070779,0.1107
2024-11-25,CO Rockies,Nonbrand | Cabin Stay,16624,858,155852292,0.051612,0.1816
2024-11-26,CO Rockies,Nonbrand | Cabin Stay,14414,789,118784602,0.054738,0.1506
2024-11-27,CO Rockies,Nonbrand | Cabin Stay,11868,549,128627645,0.046259,0.2343
2024-11-28,CO Rockies,Nonbrand | Cabin Stay,15613,724,112416937,0.046372,0.1553
2024-11-29,CO Rockies,Nonbrand | Cabin Stay,17941,757,120669982,0.042194,0.1594
2024-11-30,CO Rockies,Nonbrand | Cabin Stay,15621,712,156895550,0.04558,0.2204
2024-12-01,CO Rockies,Nonbrand | Cabin Stay,15467,722,110154385,0.04668,0.1526
2024-11-25,Utah,Branded | Destination,14715,1337,95860108,0.09086,0.0717
2024-11-26,Utah,Branded | Destination,17908,1437,101351563,0.080243,0.0705
2024-11-27,Utah,Branded | Destination,13924,1513,96310344,0.108661,0.0637
2024-11-28,Utah,Branded | Destination,16451,1616,105575465,0.098231,0.0653
2024-11-29,Utah,Branded | Destination,14957,1361,74385743,0.090994,0.0547
2024-11-30,Utah,Branded | Destination,13249,1473,71909883,0.111178,0.0488
2024-12-01,Utah,Branded | Destination,14685,1153,79356123,0.078515,0.0688
2024-11-25,Utah,Nonbrand | Ski Weekend,15309,1158,115490530,0.075642,0.0997
2024-11-26,Utah,Nonbrand | Ski Weekend,14731,1106,146532559,0.07508,0.1325
2024-11-27,Utah,Nonbrand | Ski Weekend,21454,1042,157216593,0.048569,0.1509
2024-11-28,Utah,Nonbrand | Ski Weekend,17786,1076,121246587,0.060497,0.1127
2024-11-29,Utah,Nonbrand | Ski Weekend,17401,1017,160350204,0.058445,0.1577
2024-11-30,Utah,Nonbrand | Ski Weekend,21297,968,122969860,0.045452,0.127
2024-12-01,Utah,Nonbrand | Ski Weekend,15279,940,137602958,0.061522,0.1464
2024-11-25,Utah,Nonbrand | Cabin Stay,14024,704,112093767,0.0502,0.1592
2024-11-26,Utah,Nonbrand | Cabin Stay,12667,661,126830595,0.052183,0.1919
2024-11-27,Utah,Nonbrand | Cabin Stay,13774,568,116225357,0.041237,0.2046
2024-11-28,Utah,Nonbrand | Cabin Stay,14717,629,112358413,0.04274,0.1786
2024-11-29,Utah,Nonbrand | Cabin Stay,14422,628,90096451,0.043545,0.1435
2024-11-30,Utah,Nonbrand | Cabin Stay,10869,594,124918988,0.054651,0.2103
2024-12-01,Utah,Nonbrand | Cabin Stay,13429,513,106251208,0.038201,0.2071
2024-11-25,CA,Search - Lodge,13815,1256,72328024,0.090916,0.0576
2024-11-26,CA,Search - Lodge,13844,1478,71459240,0.106761,0.0483
2024-11-27,CA,Search - Lodge,13171,1152,66984884,0.087465,0.0581
2024-11-28,CA,Search - Lodge,10997,1426,80829212,0.129672,0.0567
2024-11-29,CA,Search - Lodge,10793,1074,89986895,0.099509,0.0838
2024-11-30,CA,Search - Lodge,14866,1097,76506099,0.073793,0.0697
2024-12-01,CA,Search - Lodge,13858,1222,80833757,0.08818,0.0661
2024-11-25,CA,Nonbrand | Ski Weekend,17007,1007,143236951,0.059211,0.1422
2024-11-26,CA,Nonbrand | Ski Weekend,14718,991,131213166,0.067333,0.1324
2024-11-27,CA,Nonbrand | Ski Weekend,16172,1139,160285471,0.07043,0.1407
2024-11-28,CA,Nonbrand | Ski Weekend,18855,825,114675918,0.043755,0.139
2024-11-29,CA,Nonbrand | Ski Weekend,18998,974,151968655,0.051269,0.156
2024-11-30,CA,Nonbrand | Ski Weekend,19043,1233,113321391,0.064748,0.0919
2024-12-01,CA,Nonbrand | Ski Weekend,17071,961,135838892,0.056294,0.1414
2024-11-25,CA,Nonbrand | Cabin Stay,12924,684,104209995,0.052925,0.1524
2024-11-26,CA,Nonbrand | Cabin Stay,13710,490,118104419,0.03574,0.241
2024-11-27,CA,Nonbrand | Cabin Stay,12533,715,88797352,0.057049,0.1242
2024-11-28,CA,Nonbrand | Cabin Stay,14782,570,108075987,0.03856,0.1896
2024-11-29,CA,Nonbrand | Cabin Stay,10368,673,91175276,0.064911,0.1355
2024-11-30,CA,Nonbrand | Cabin Stay,10269,546,94003059,0.05317,0.1722
2024-12-01,CA,Nonbrand | Cabin Stay,11238,556,116557831,0.049475,0.2096
2024-11-25,PNW,Brand | Lodge,14424,1061,62129651,0.073558,0.0586
2024-11-26,PNW,Brand | Lodge,14063,1233,69947710,0.087677,0.0567
2024-11-27,PNW,Brand | Lodge,13205,1191,78592124,0.090193,0.066
2024-11-28,PNW,Brand | Lodge,12991,967,90164239,0.074436,0.0932
2024-11-29,PNW,Brand | Lodge,10745,1106,70706046,0.102932,0.0639
2024-11-30,PNW,Brand | Lodge,12645,1073,65341060,0.084856,0.0609
2024-12-01,PNW,Brand | Lodge,11349,1234,90709879,0.108732,0.0735
2024-11-25,PNW,Nonbrand | Ski Weekend,19345,817,117121757,0.042233,0.1434
2024-11-26,PNW,Nonbrand | Ski Weekend,18698,1188,139255127,0.063536,0.1172
2024-11-27,PNW,Nonbrand | Ski Weekend,18723,1130,131803179,0.060354,0.1166
2024-11-28,PNW,Nonbrand | Ski Weekend,14260,1072,160258038,0.075175,0.1495
2024-11-29,PNW,Nonbrand | Ski Weekend,19105,1163,136594057,0.060874,0.1174
2024-11-30,PNW,Nonbrand | Ski Weekend,17605,1169,140372281,0.066402,0.1201
2024-12-01,PNW,Nonbrand | Ski Weekend,15163,837,133222619,0.0552,0.1592
2024-11-25,PNW,Nonbrand | Cabin Stay,10694,604,92301033,0.05648,0.1528
2024-11-26,PNW,Nonbrand | Cabin Stay,8506,620,88222975,0.07289,0.1423
2024-11-27,PNW,Nonbrand | Cabin Stay,11222,584,104420052,0.052041,0.1788
2024-11-28,PNW,Nonbrand | Cabin Stay,11163,427,88901942,0.038251,0.2082
2024-11-29,PNW,Nonbrand | Cabin Stay,11660,474,101867491,0.040652,0.2149
2024-11-30,PNW,Nonbrand | Cabin Stay,11871,611,89696681,0.05147,0.1468
2024-12-01,PNW,Nonbrand | Cabin Stay,12952,408,90355089,0.031501,0.2215
2024-11-25,NE,Branded | Destination,12031,816,58761317,0.067825,0.072
2024-11-26,NE,Branded | Destination,11976,1080,73008531,0.09018,0.0676
2024-11-27,NE,Branded | Destination,10869,873,55525866,0.08032,0.0636
2024-11-28,NE,Branded | Destination,10101,1042,59961040,0.103158,0.0575
2024-11-29,NE,Branded | Destination,10289,858,73194702,0.08339,0.0853
2024-11-30,NE,Branded | Destination,10269,1172,73891195,0.11413,0.063
2024-12-01,NE,Branded | Destination,12434,1006,65681601,0.080907,0.0653
2024-11-25,NE,Nonbrand | Ski Weekend,17295,906,120055271,0.052385,0.1325
2024-11-26,NE,Nonbrand | Ski Weekend,16804,975,130393282,0.058022,0.1337
2024-11-27,NE,Nonbrand | Ski Weekend,14503,993,100507198,0.068469,0.1012
2024-11-28,NE,Nonbrand | Ski Weekend,17393,819,142754282,0.047088,0.1743
2024-11-29,NE,Nonbrand | Ski Weekend,15566,863,143748203,0.055441,0.1666
2024-11-30,NE,Nonbrand | Ski Weekend,16357,995,98866994,0.06083,0.0994
2024-12-01,NE,Nonbrand | Ski Weekend,13712,893,134396829,0.065125,0.1505
2024-11-25,NE,Nonbrand | Cabin Stay,12220,478,106173760,0.039116,0.2221
2024-11-26,NE,Nonbrand | Cabin Stay,14733,558,75669063,0.037874,0.1356
2024-11-27,NE,Nonbrand | Cabin Stay,9616,579,107473802,0.060212,0.1856
2024-11-28,NE,Nonbrand | Cabin Stay,11998,584,103222283,0.048675,0.1768
2024-11-29,NE,Nonbrand | Cabin Stay,9780,386,101153261,0.039468,0.2621
2024-11-30,NE,Nonbrand | Cabin Stay,9830,544,85422814,0.055341,0.157
2024-12-01,NE,Nonbrand | Cabin Stay,11970,545,94115350,0.04553,0.1727
2024-12-02,Colorado,Branded | Destination,10729,1219,75981632,0.113617,0.0623
2024-12-03,Colorado,Branded | Destination,11883,1078,79574687,0.090718,0.0738
2024-12-04,Colorado,Branded | Destination,11558,980,66348321,0.08479,0.0677
2024-12-05,Colorado,Branded | Destination,12275,1201,72235636,0.097841,0.0601
2024-12-06,Colorado,Branded | Destination,13845,1031,62758674,0.074467,0.0609
2024-12-07,Colorado,Branded | Destination,10140,1352,62364485,0.133333,0.0461
2024-12-08,Colorado,Branded | Destination,12176,1031,68119525,0.084675,0.0661
2024-12-02,Colorado,Nonbrand | Ski Weekend,11876,968,128454391,0.081509,0.1327
2024-12-03,Colorado,Nonbrand | Ski Weekend,13245,1013,124229460,0.076482,0.1226
2024-12-04,Colorado,Nonbrand | Ski Weekend,14364,1039,97421027,0.072334,0.0938
2024-12-05,Colorado,Nonbrand | Ski Weekend,16688,953,97318918,0.057107,0.1021
2024-12-06,Colorado,Nonbrand | Ski Weekend,17472,890,111852386,0.050939,0.1257
2024-12-07,Colorado,Nonbrand | Ski Weekend,17075,891,135509663,0.052182,0.1521
2024-12-08,Colorado,Nonbrand | Ski Weekend,13047,874,114592381,0.066989,0.1311
2024-12-02,Colorado,Nonbrand | Cabin Stay,8896,491,106908757,0.055193,0.2177
2024-12-03,Colorado,Nonbrand | Cabin Stay,13361,602,95341595,0.045057,0.1584
2024-12-04,Colorado,Nonbrand | Cabin Stay,8842,497,75151093,0.056209,0.1512
2024-12-05,Colorado,Nonbrand | Cabin Stay,10208,523,93287750,0.051234,0.1784
2024-12-06,Colorado,Nonbrand | Cabin Stay,13033,607,86023355,0.046574,0.1417
2024-12-07,Colorado,Nonbrand | Cabin Stay,11872,560,97993009,0.04717,0.175
2024-12-08,Colorado,Nonbrand | Cabin Stay,11070,663,94466164,0.059892,0.1425
2024-12-02,UT,Search - Lodge,13728,1006,80575331,0.073281,0.0801
2024-12-03,UT,Search - Lodge,11299,1058,71383114,0.093637,0.0675
2024-12-04,UT,Search - Lodge,10065,858,73316514,0.085246,0.0855
2024-12-05,UT,Search - Lodge,11910,870,57736675,0.073048,0.0664
2024-12-06,UT,Search - Lodge,12973,1228,77593372,0.094658,0.0632
2024-12-07,UT,Search - Lodge,12107,1271,65034127,0.104981,0.0512
2024-12-08,UT,Search - Lodge,10845,1283,63631928,0.118303,0.0496
2024-12-02,UT,Nonbrand | Ski Weekend,15322,1034,136661600,0.067485,0.1322
2024-12-03,UT,Nonbrand | Ski Weekend,17559,1037,110171308,0.059058,0.1062
2024-12-04,UT,Nonbrand | Ski Weekend,13462,955,136073168,0.07094,0.1425
2024-12-05,UT,Nonbrand | Ski Weekend,14891,827,116677737,0.055537,0.1411
2024-12-06,UT,Nonbrand | Ski Weekend,19531,972,107085594,0.049767,0.1102
2024-12-07,UT,Nonbrand | Ski Weekend,13775,1114,99077732,0.080871,0.0889
2024-12-08,UT,Nonbrand | Ski Weekend,14111,923,141729032,0.06541,0.1536
2024-12-02,UT,Nonbrand | Cabin Stay,13100,646,93079521,0.049313,0.1441
2024-12-03,UT,Nonbrand | Cabin Stay,12511,607,98391028,0.048517,0.1621
2024-12-04,UT,Nonbrand | Cabin Stay,11244,458,104672088,0.040733,0.2285
2024-12-05,UT,Nonbrand | Cabin Stay,9456,628,93466204,0.066413,0.1488
2024-12-06,UT,Nonbrand | Cabin Stay,11531,555,100477770,0.048131,0.181
2024-12-07,UT,Nonbrand | Cabin Stay,11267,503,93329591,0.044644,0.1855
2024-12-08,UT,Nonbrand | Cabin Stay,11090,533,90257131,0.048061,0.1693
2024-12-02,NorCal,Brand | Lodge,11129,920,57069734,0.082667,0.062
2024-12-03,NorCal,Brand | Lodge,9660,979,64992057,0.101346,0.0664
2024-12-04,NorCal,Brand | Lodge,8717,1126,61590993,0.129173,0.0547
2024-12-05,NorCal,Brand | Lodge,11712,1136,64936453,0.096995,0.0572
2024-12-06,NorCal,Brand | Lodge,12034,1093,65834299,0.090826,0.0602
2024-12-07,NorCal,Brand | Lodge,10316,918,73532148,0.088988,0.0801
2024-12-08,NorCal,Brand | Lodge,11324,1016,53901117,0.089721,0.0531
2024-12-02,NorCal,Nonbrand | Ski Weekend,19556,1125,108900977,0.057527,0.0968
2024-12-03,NorCal,Nonbrand | Ski Weekend,16981,812,121493175,0.047818,0.1496
2024-12-04,NorCal,Nonbrand | Ski Weekend,16517,1201,144974823,0.072713,0.1207
2024-12-05,NorCal,Nonbrand | Ski Weekend,14800,829,112054219,0.056014,0.1352
2024-12-06,NorCal,Nonbrand | Ski Weekend,16745,848,155386484,0.050642,0.1832
2024-12-07,NorCal,Nonbrand | Ski Weekend,14576,1134,124612746,0.077799,0.1099
2024-12-08,NorCal,Nonbrand | Ski Weekend,15784,1008,129259243,0.063862,0.1282
2024-12-02,NorCal,Nonbrand | Cabin Stay,8818,575,98308332,0.065208,0.171
2024-12-03,NorCal,Nonbrand | Cabin Stay,9855,497,82002364,0.050431,0.165
2024-12-04,NorCal,Nonbrand | Cabin Stay,9166,590,95483658,0.064368,0.1618
2024-12-05,NorCal,Nonbrand | Cabin Stay,12144,498,83427720,0.041008,0.1675
2024-12-06,NorCal,Nonbrand | Cabin Stay,11567,508,71543376,0.043918,0.1408
2024-12-07,NorCal,Nonbrand | Cabin Stay,11477,514,86011221,0.044785,0.1673
2024-12-08,NorCal,Nonbrand | Cabin Stay,10728,588,102765802,0.05481,0.1748
2024-12-02,Pacific Northwest,Branded | Destination,9774,1044,62642066,0.106814,0.06
2024-12-03,Pacific Northwest,Branded | Destination,10625,1033,67484342,0.097224,0.0653
2024-12-04,Pacific Northwest,Branded | Destination,10245,894,49335377,0.087262,0.0552
2024-12-05,Pacific Northwest,Branded | Destination,9109,940,57847408,0.103195,0.0615
2024-12-06,Pacific Northwest,Branded | Destination,10013,889,47221290,0.088785,0.0531
2024-12-07,Pacific Northwest,Branded | Destination,10618,995,61252868,0.093709,0.0616
2024-12-08,Pacific Northwest,Branded | Destination,7420,751,54268004,0.101213,0.0723
2024-12-02,Pacific Northwest,Nonbrand | Ski Weekend,11465,813,119865765,0.070911,0.1474
2024-12-03,Pacific Northwest,Nonbrand | Ski Weekend,11956,650,105269406,0.054366,0.162
2024-12-04,Pacific Northwest,Nonbrand | Ski Weekend,16620,909,120791408,0.054693,0.1329
2024-12-05,Pacific Northwest,Nonbrand | Ski Weekend,14742,819,89885342,0.055556,0.1098
2024-12-06,Pacific Northwest,Nonbrand | Ski Weekend,11183,700,95306076,0.062595,0.1362
2024-12-07,Pacific Northwest,Nonbrand | Ski Weekend,15211,873,103542212,0.057393,0.1186
2024-12-08,Pacific Northwest,Nonbrand | Ski Weekend,12191,904,93614448,0.074153,0.1036
2024-12-02,Pacific Northwest,Nonbrand | Cabin Stay,9552,604,94273058,0.063233,0.1561
2024-12-03,Pacific Northwest,Nonbrand | Cabin Stay,9630,575,99779030,0.059709,0.1735
2024-12-04,Pacific Northwest,Nonbrand | Cabin Stay,11045,497,91704333,0.044998,0.1845
2024-12-05,Pacific Northwest,Nonbrand | Cabin Stay,11425,536,88383336,0.046915,0.1649
2024-12-06,Pacific Northwest,Nonbrand | Cabin Stay,8057,478,72390751,0.059327,0.1514
2024-12-07,Pacific Northwest,Nonbrand | Cabin Stay,10905,449,68175448,0.041174,0.1518
2024-12-08,Pacific Northwest,Nonbrand | Cabin Stay,9769,395,76508894,0.040434,0.1937
2024-12-02,NewEngland,Search - Lodge,10012,812,57517287,0.081103,0.0708
2024-12-03,NewEngland,Search - Lodge,9902,818,62503702,0.08261,0.0764
2024-12-04,NewEngland,Search - Lodge,9075,1184,54972890,0.130468,0.0464
2024-12-05,NewEngland,Search - Lodge,10022,1024,59721051,0.102175,0.0583
2024-12-06,NewEngland,Search - Lodge,12474,1146,68448749,0.091871,0.0597
2024-12-07,NewEngland,Search - Lodge,12246,825,56756410,0.067369,0.0688
2024-12-08,NewEngland,Search - Lodge,9908,931,74553512,0.093964,0.0801
2024-12-02,NewEngland,Nonbrand | Ski Weekend,9945,522,101878454,0.052489,0.1952
2024-12-03,NewEngland,Nonbrand | Ski Weekend,10120,732,80794449,0.072332,0.1104
2024-12-04,NewEngland,Nonbrand | Ski Weekend,10362,703,69860739,0.067844,0.0994
2024-12-05,NewEngland,Nonbrand | Ski Weekend,11090,746,96295918,0.067268,0.1291
2024-12-06,NewEngland,Nonbrand | Ski Weekend,10324,518,85220161,0.050174,0.1645
2024-12-07,NewEngland,Nonbrand | Ski Weekend,11595,725,88635604,0.062527,0.1223
2024-12-08,NewEngland,Nonbrand | Ski Weekend,12332,707,68303957,0.057331,0.0966
2024-12-02,NewEngland,Nonbrand | Cabin Stay,10220,341,69345079,0.033366,0.2034
2024-12-03,NewEngland,Nonbrand | Cabin Stay,9724,482,74969817,0.049568,0.1555
2024-12-04,NewEngland,Nonbrand | Cabin Stay,6990,413,68644778,0.059084,0.1662
2024-12-05,NewEngland,Nonbrand | Cabin Stay,10269,392,80290860,0.038173,0.2048
2024-12-06,NewEngland,Nonbrand | Cabin Stay,8444,434,74706182,0.051397,0.1721
2024-12-07,NewEngland,Nonbrand | Cabin Stay,9622,452,71717998,0.046976,0.1587
2024-12-08,NewEngland,Nonbrand | Cabin Stay,7695,516,89218048,0.067057,0.1729
2024-12-09,Rockies,Search - Lodge,12364,1104,60593609,0.089291,0.0549
2024-12-10,Rockies,Search - Lodge,12134,1170,88268742,0.096423,0.0754
2024-12-11,Rockies,Search - Lodge,14711,990,83243399,0.067297,0.0841
2024-12-12,Rockies,Search - Lodge,12663,1098,64935094,0.086709,0.0591
2024-12-13,Rockies,Search - Lodge,11140,1213,73864425,0.108887,0.0609
2024-12-14,Rockies,Search - Lodge,14103,963,77918465,0.068283,0.0809
2024-12-15,Rockies,Search - Lodge,10633,1256,68891179,0.118123,0.0548
2024-12-09,Rockies,Nonbrand | Ski Weekend,14409,936,125550240,0.064959,0.1341
2024-12-10,Rockies,Nonbrand | Ski Weekend,14197,866,102402516,0.060999,0.1182
2024-12-11,Rockies,Nonbrand | Ski Weekend,15818,954,113246569,0.060311,0.1187
2024-12-12,Rockies,Nonbrand | Ski Weekend,16498,1072,134067035,0.064978,0.1251
2024-12-13,Rockies,Nonbrand | Ski Weekend,13823,1139,103060503,0.082399,0.0905
2024-12-14,Rockies,Nonbrand | Ski Weekend,15781,946,142944640,0.059946,0.1511
2024-12-15,Rockies,Nonbrand | Ski Weekend,17313,1221,119869191,0.070525,0.0982
2024-12-09,Rockies,Nonbrand | Cabin Stay,12869,434,101067657,0.033724,0.2329
2024-12-10,Rockies,Nonbrand | Cabin Stay,10965,444,108933969,0.040492,0.2453
2024-12-11,Rockies,Nonbrand | Cabin Stay,12715,569,74852888,0.04475,0.1316
2024-12-12,Rockies,Nonbrand | Cabin Stay,8977,388,81501869,0.043222,0.2101
2024-12-13,Rockies,Nonbrand | Cabin Stay,8554,506,93481546,0.059154,0.1847
2024-12-14,Rockies,Nonbrand | Cabin Stay,13209,475,80336849,0.03596,0.1691
2024-12-15,Rockies,Nonbrand | Cabin Stay,9067,556,101220611,0.061321,0.1821
2024-12-09,Wasatch,Brand | Lodge,8632,1098,51787223,0.127201,0.0472
2024-12-10,Wasatch,Brand | Lodge,11392,835,65730192,0.073297,0.0787
2024-12-11,Wasatch,Brand | Lodge,10109,1163,48027023,0.115046,0.0413
2024-12-12,Wasatch,Brand | Lodge,10044,1012,64057713,0.100757,0.0633
2024-12-13,Wasatch,Brand | Lodge,12256,875,66449329,0.071394,0.0759
2024-12-14,Wasatch,Brand | Lodge,12008,1065,66590365,0.088691,0.0625
2024-12-15,Wasatch,Brand | Lodge,8172,824,65768708,0.100832,0.0798
2024-12-09,Wasatch,Nonbrand | Ski Weekend,16903,979,119533985,0.057919,0.1221
2024-12-10,Wasatch,Nonbrand | Ski Weekend,12731,763,110544716,0.059932,0.1449
2024-12-11,Wasatch,Nonbrand | Ski Weekend,15147,1030,110702968,0.068,0.1075
2024-12-12,Wasatch,Nonbrand | Ski Weekend,15531,743,127802354,0.04784,0.172
2024-12-13,Wasatch,Nonbrand | Ski Weekend,11928,874,109751137,0.073273,0.1256
2024-12-14,Wasatch,Nonbrand | Ski Weekend,14835,776,121204685,0.052309,0.1562
2024-12-15,Wasatch,Nonbrand | Ski Weekend,14755,734,94733766,0.049746,0.1291
2024-12-09,Wasatch,Nonbrand | Cabin Stay,13784,473,102434046,0.034315,0.2166
2024-12-10,Wasatch,Nonbrand | Cabin Stay,13257,529,107123137,0.039903,0.2025
2024-12-11,Wasatch,Nonbrand | Cabin Stay,9794,599,77547425,0.06116,0.1295
2024-12-12,Wasatch,Nonbrand | Cabin Stay,11824,685,116246578,0.057933,0.1697
2024-12-13,Wasatch,Nonbrand | Cabin Stay,9879,614,99267989,0.062152,0.1617
2024-12-14,Wasatch,Nonbrand | Cabin Stay,11469,524,84014443,0.045688,0.1603
2024-12-15,Wasatch,Nonbrand | Cabin Stay,12530,472,106669107,0.03767,0.226
2024-12-09,Northern California,Branded | Destination,11662,1173,64231232,0.100583,0.0548
2024-12-10,Northern California,Branded | Destination,12092,1142,87673584,0.094443,0.0768
2024-12-11,Northern California,Branded | Destination,10677,983,78854767,0.092067,0.0802
2024-12-12,Northern California,Branded | Destination,15834,1215,85918176,0.076734,0.0707
2024-12-13,Northern California,Branded | Destination,15427,1001,74598939,0.064886,0.0745
2024-12-14,Northern California,Branded | Destination,12261,1296,63797953,0.105701,0.0492
2024-12-15,Northern California,Branded | Destination,12276,1305,77278575,0.106305,0.0592
2024-12-09,Northern California,Nonbrand | Ski Weekend,14001,683,103626215,0.048782,0.1517
2024-12-10,Northern California,Nonbrand | Ski Weekend,17301,1027,97703282,0.059361,0.0951
2024-12-11,Northern California,Nonbrand | Ski Weekend,14946,867,137014928,0.058009,0.158
2024-12-12,Northern California,Nonbrand | Ski Weekend,12614,706,130696451,0.05597,0.1851
2024-12-13,Northern California,Nonbrand | Ski Weekend,14050,687,113750854,0.048897,0.1656
2024-12-14,Northern California,Nonbrand | Ski Weekend,16669,938,95519713,0.056272,0.1018
2024-12-15,Northern California,Nonbrand | Ski Weekend,12469,1035,117684249,0.083006,0.1137
2024-12-09,Northern California,Nonbrand | Cabin Stay,11003,622,112527562,0.05653,0.1809
2024-12-10,Northern California,Nonbrand | Cabin Stay,15025,428,93856943,0.028486,0.2193
2024-12-11,Northern California,Nonbrand | Cabin Stay,11154,554,90850077,0.049668,0.164
2024-12-12,Northern California,Nonbrand | Cabin Stay,11186,648,115331200,0.05793,0.178
2024-12-13,Northern California,Nonbrand | Cabin Stay,11210,513,93359940,0.045763,0.182
2024-12-14,Northern California,Nonbrand | Cabin Stay,11737,625,101469732,0.05325,0.1624
2024-12-15,Northern California,Nonbrand | Cabin Stay,14585,596,114153112,0.040864,0.1915
2024-12-09,PN,Search - Lodge,11331,1265,78334196,0.111641,0.0619
2024-12-10,PN,Search - Lodge,12998,1046,64990930,0.080474,0.0621
2024-12-11,PN,Search - Lodge,12573,1330,59872498,0.105782,0.045
2024-12-12,PN,Search - Lodge,10005,1283,64110543,0.128236,0.05
2024-12-13,PN,Search - Lodge,12790,1075,64918983,0.08405,0.0604
2024-12-14,PN,Search - Lodge,11549,952,62717714,0.082431,0.0659
2024-12-15,PN,Search - Lodge,9610,1044,82109204,0.108637,0.0786
2024-12-09,PN,Nonbrand | Ski Weekend,13343,713,111472676,0.053436,0.1563
2024-12-10,PN,Nonbrand | Ski Weekend,14455,693,111393801,0.047942,0.1607
2024-12-11,PN,Nonbrand | Ski Weekend,12366,859,84731802,0.069465,0.0986
2024-12-12,PN,Nonbrand | Ski Weekend,10348,725,114630533,0.070062,0.1581
2024-12-13,PN,Nonbrand | Ski Weekend,11858,738,84533625,0.062236,0.1145
2024-12-14,PN,Nonbrand | Ski Weekend,15064,848,88363823,0.056293,0.1042
2024-12-15,PN,Nonbrand | Ski Weekend,12827,731,108917811,0.056989,0.149
2024-12-09,PN,Nonbrand | Cabin Stay,8505,577,93262441,0.067842,0.1616
2024-12-10,PN,Nonbrand | Cabin Stay,10105,546,90514758,0.054033,0.1658
2024-12-11,PN,Nonbrand | Cabin Stay,11084,467,85127783,0.042133,0.1823
2024-12-12,PN,Nonbrand | Cabin Stay,11588,413,73232188,0.03564,0.1773
2024-12-13,PN,Nonbrand | Cabin Stay,11347,466,85784046,0.041068,0.1841
2024-12-14,PN,Nonbrand | Cabin Stay,10368,577,97772569,0.055652,0.1694
2024-12-15,PN,Nonbrand | Cabin Stay,11971,549,104027648,0.045861,0.1895
2024-12-09,New England,Brand | Lodge,13696,961,59729343,0.070166,0.0622
2024-12-10,New England,Brand | Lodge,10533,1010,59985088,0.095889,0.0594
2024-12-11,New England,Brand | Lodge,9299,1114,60385826,0.119798,0.0542
2024-12-12,New England,Brand | Lodge,9202,1216,61387842,0.132145,0.0505
2024-12-13,New England,Brand | Lodge,13940,1172,69998762,0.084075,0.0597
2024-12-14,New England,Brand | Lodge,9497,1180,71898420,0.12425,0.0609
2024-12-15,New England,Brand | Lodge,9403,1069,62482225,0.113687,0.0584
2024-12-09,New England,Nonbrand | Ski Weekend,10543,777,100340028,0.073698,0.1291
2024-12-10,New England,Nonbrand | Ski Weekend,10520,598,81671667,0.056844,0.1366
2024-12-11,New England,Nonbrand | Ski Weekend,11507,871,70220007,0.075693,0.0806
2024-12-12,New England,Nonbrand | Ski Weekend,11638,648,89860905,0.05568,0.1387
2024-12-13,New England,Nonbrand | Ski Weekend,9523,613,71377561,0.06437,0.1164
2024-12-14,New England,Nonbrand | Ski Weekend,10688,579,94929852,0.054173,0.164
2024-12-15,New England,Nonbrand | Ski Weekend,11467,843,83499090,0.073515,0.099
2024-12-09,New England,Nonbrand | Cabin Stay,7519,344,70030974,0.045751,0.2036
2024-12-10,New England,Nonbrand | Cabin Stay,6968,328,63595280,0.047072,0.1939
2024-12-11,New England,Nonbrand | Cabin Stay,7037,417,78872150,0.059258,0.1891
2024-12-12,New England,Nonbrand | Cabin Stay,8641,426,73876538,0.0493,0.1734
2024-12-13,New England,Nonbrand | Cabin Stay,8923,458,62439267,0.051328,0.1363
2024-12-14,New England,Nonbrand | Cabin Stay,9302,445,65427860,0.047839,0.147
2024-12-15,New England,Nonbrand | Cabin Stay,7773,310,57526693,0.039882,0.1856
2024-12-16,CO Rockies,Brand | Lodge,15330,1700,78176309,0.110894,0.046
2024-12-17,CO Rockies,Brand | Lodge,15524,1512,89671413,0.097398,0.0593
2024-12-18,CO Rockies,Brand | Lodge,13221,1301,81270595,0.098404,0.0625
2024-12-19,CO Rockies,Brand | Lodge,15674,1592,80545545,0.101569,0.0506
2024-12-20,CO Rockies,Brand | Lodge,17741,1151,105969939,0.064878,0.0921
2024-12-21,CO Rockies,Brand | Lodge,14042,1138,78167050,0.081043,0.0687
2024-12-22,CO Rockies,Brand | Lodge,11656,1572,95009803,0.134866,0.0604
2024-12-16,CO Rockies,Nonbrand | Ski Weekend,16471,1252,128729125,0.076012,0.1028
2024-12-17,CO Rockies,Nonbrand | Ski Weekend,16153,1250,145994289,0.077385,0.1168
2024-12-18,CO Rockies,Nonbrand | Ski Weekend,18229,1160,153237147,0.063635,0.1321
2024-12-19,CO Rockies,Nonbrand | Ski Weekend,16289,881,107479191,0.054086,0.122
2024-12-20,CO Rockies,Nonbrand | Ski Weekend,17982,1059,120299894,0.058892,0.1136
