week_start,geo,campaign_name,product_group,impressions,clicks,cost,attributed_sales,roas
2023-03-06,Northeast,SP | Running Shoes,Footwear | Road,20143,547,362.58,1162.34,3.206
2025-04-21,MW,SP | Apparel,Apparel | Outerwear,18007,478,297.12,727.69,2.449
2025-04-21,MW,SP | Apparel,Apparel | Layers,14733,391,243.1,595.38,2.449
2025-04-21,MT,SP | Running Shoes,Footwear | Road,18106,521,325.9,1232.93,3.783
2025-04-21,MT,SP | Running Shoes,Footwear | Trail,11097,319,199.75,755.67,3.783
2025-04-21,MT,SP | Apparel,Apparel | Outerwear,15216,442,251.07,686.02,2.732
2025-04-21,MT,SP | Apparel,Apparel | Layers,12450,362,205.42,561.29,2.732
2025-04-21,West Coast,SP | Running Shoes,Footwear | Road,26565,785,478.16,1562.54,3.268
2025-04-21,West Coast,SP | Running Shoes,Footwear | Trail,16282,481,293.07,957.69,3.268
2025-04-21,West Coast,SP | Apparel,Apparel | Outerwear,21980,587,362.68,924.87,2.55
2025-04-21,West Coast,SP | Apparel,Apparel | Layers,17984,481,296.74,756.71,2.55
2025-04-28,Northeast,SP | Running Shoes,Footwear | Road,27929,788,502.73,1372.53,2.73
2025-04-28,Northeast,SP | Running Shoes,Footwear | Trail,17118,483,308.12,841.23,2.73
2025-04-28,Northeast,SP | Apparel,Apparel | Outerwear,18355,529,302.86,1052.83,3.476
2025-04-28,Northeast,SP | Apparel,Apparel | Layers,15018,433,247.8,861.41,3.476
2025-04-28,MA,SP | Running Shoes,Footwear | Road,24098,691,433.76,1065.46,2.456
2025-04-28,MA,SP | Running Shoes,Footwear | Trail,14769,423,265.85,653.03,2.456
2025-04-28,MA,SP | Apparel,Apparel | Outerwear,18152,529,299.51,920.94,3.075
2025-04-28,MA,SP | Apparel,Apparel | Layers,14852,433,245.05,753.5,3.075
2025-04-28,SE,SP | Running Shoes,Footwear | Road,24388,657,438.98,1369.28,3.119
2025-04-28,SE,SP | Running Shoes,Footwear | Trail,14947,403,269.05,839.23,3.119
2025-04-28,SE,SP | Apparel,Apparel | Outerwear,15959,469,263.33,945.17,3.589
2025-04-28,SE,SP | Apparel,Apparel | Layers,13057,383,215.45,773.32,3.589
2025-04-28,MW,SP | Running Shoes,Footwear | Road,21809,579,392.57,1321.82,3.367
2025-04-28,MW,SP | Running Shoes,Footwear | Trail,13367,355,240.61,810.15,3.367
2025-04-28,MW,SP | Apparel,Apparel | Outerwear,17751,487,292.89,1105.91,3.776
2025-04-28,MW,SP | Apparel,Apparel | Layers,14523,399,239.64,904.83,3.776
2025-04-28,MT,SP | Running Shoes,Footwear | Road,19212,520,345.82,1274.33,3.685
2025-04-28,MT,SP | Running Shoes,Footwear | Trail,11775,319,211.95,781.04,3.685
2025-04-28,MT,SP | Apparel,Apparel | Outerwear,15678,448,258.68,650.67,2.515
2025-04-28,MT,SP | Apparel,Apparel | Layers,12827,366,211.65,532.37,2.515
2025-04-28,West Coast,SP | Running Shoes,Footwear | Road,28462,842,512.31,1437.63,2.806
2025-04-28,West Coast,SP | Running Shoes,Footwear | Trail,17444,516,314.0,881.13,2.806
2025-04-28,West Coast,SP | Apparel,Apparel | Outerwear,21348,628,352.24,1173.3,3.331
2025-04-28,West Coast,SP | Apparel,Apparel | Layers,17466,514,288.2,959.98,3.331
2025-05-05,Northeast,SP | Running Shoes,Footwear | Road,25894,684,466.1,1732.22,3.716
2025-05-05,Northeast,SP | Running Shoes,Footwear | Trail,15871,419,285.67,1061.68,3.716
2025-05-05,Northeast,SP | Apparel,Apparel | Outerwear,18334,493,302.51,977.47,3.231
2025-05-05,Northeast,SP | Apparel,Apparel | Layers,15000,403,247.51,799.75,3.231
2025-05-05,MA,SP | Running Shoes,Footwear | Road,24514,682,441.26,1457.6,3.303
2025-05-05,MA,SP | Running Shoes,Footwear | Trail,15025,418,270.45,893.37,3.303
2025-05-05,MA,SP | Apparel,Apparel | Outerwear,19428,566,320.56,864.76,2.698
2025-05-05,MA,SP | Apparel,Apparel | Layers,15895,463,262.27,707.53,2.698
2025-05-05,SE,SP | Running Shoes,Footwear | Road,24941,740,448.94,1311.32,2.921
2025-05-05,SE,SP | Running Shoes,Footwear | Trail,15287,454,275.16,803.71,2.921
2025-05-05,SE,SP | Apparel,Apparel | Outerwear,15993,447,263.88,896.59,3.398
2025-05-05,SE,SP | Apparel,Apparel | Layers,13085,366,215.9,733.58,3.398
2025-05-05,MW,SP | Running Shoes,Footwear | Road,25739,757,463.29,1347.03,2.908
2025-05-05,MW,SP | Running Shoes,Footwear | Trail,15775,464,283.95,825.6,2.908
2025-05-05,MW,SP | Apparel,Apparel | Outerwear,18053,489,297.87,887.49,2.979
2025-05-05,MW,SP | Apparel,Apparel | Layers,14770,400,243.71,726.13,2.979
2025-05-05,MT,SP | Running Shoes,Footwear | Road,18384,533,330.91,1028.84,3.109
2025-05-05,MT,SP | Running Shoes,Footwear | Trail,11268,327,202.82,630.58,3.109
2025-05-05,MT,SP | Apparel,Apparel | Outerwear,15851,428,261.54,830.58,3.176
2025-05-05,MT,SP | Apparel,Apparel | Layers,12969,350,213.98,679.56,3.176
2025-05-05,West Coast,SP | Running Shoes,Footwear | Road,30278,868,545.0,2040.12,3.743
2025-05-05,West Coast,SP | Running Shoes,Footwear | Trail,18557,532,334.03,1250.39,3.743
2025-05-05,West Coast,SP | Apparel,Apparel | Outerwear,23508,685,387.88,1331.0,3.431
2025-05-05,West Coast,SP | Apparel,Apparel | Layers,19234,561,317.36,1089.0,3.431
2025-05-12,Northeast,SP | Running Shoes,Footwear | Road,28154,787,506.78,1810.53,3.573
2025-05-12,Northeast,SP | Running Shoes,Footwear | Trail,17256,482,310.61,1109.68,3.573
2025-05-12,Northeast,SP | Apparel,Apparel | Outerwear,21646,610,357.17,1348.49,3.776
2025-05-12,Northeast,SP | Apparel,Apparel | Layers,17711,499,292.23,1103.31,3.776
2025-05-12,MA,SP | Running Shoes,Footwear | Road,29112,773,524.02,1423.63,2.717
2025-05-12,MA,SP | Running Shoes,Footwear | Trail,17843,474,321.17,872.55,2.717
2025-05-12,MA,SP | Apparel,Apparel | Outerwear,20695,561,341.47,905.39,2.651
2025-05-12,MA,SP | Apparel,Apparel | Layers,16932,459,279.38,740.77,2.651
2025-05-12,SE,SP | Running Shoes,Footwear | Road,22223,629,400.01,1443.71,3.609
2025-05-12,SE,SP | Running Shoes,Footwear | Trail,13620,386,245.17,884.85,3.609
2025-05-12,SE,SP | Apparel,Apparel | Outerwear,19590,550,323.23,952.46,2.947
2025-05-12,SE,SP | Apparel,Apparel | Layers,16028,450,264.46,779.29,2.947
2025-05-12,MW,SP | Running Shoes,Footwear | Road,25803,711,464.46,1552.01,3.342
2025-05-12,MW,SP | Running Shoes,Footwear | Trail,15815,436,284.67,951.23,3.342
2025-05-12,MW,SP | Apparel,Apparel | Outerwear,19505,531,321.83,1114.24,3.462
2025-05-12,MW,SP | Apparel,Apparel | Layers,15958,434,263.31,911.65,3.462
2025-05-12,MT,SP | Running Shoes,Footwear | Road,20939,562,376.9,1158.52,3.074
2025-05-12,MT,SP | Running Shoes,Footwear | Trail,12834,344,231.0,710.06,3.074
2025-05-12,MT,SP | Apparel,Apparel | Outerwear,15731,457,259.56,965.44,3.72
2025-05-12,MT,SP | Apparel,Apparel | Layers,12871,374,212.36,789.91,3.72
2025-05-12,West Coast,SP | Running Shoes,Footwear | Road,34255,930,616.59,2328.72,3.777
2025-05-12,West Coast,SP | Running Shoes,Footwear | Trail,20995,570,377.91,1427.28,3.777
2025-05-12,West Coast,SP | Apparel,Apparel | Outerwear,23264,667,383.86,973.26,2.535
2025-05-12,West Coast,SP | Apparel,Apparel | Layers,19034,546,314.07,796.3,2.535
2025-05-19,Northeast,SP | Running Shoes,Footwear | Road,29921,852,538.57,1407.4,2.613
2025-05-19,Northeast,SP | Running Shoes,Footwear | Trail,18338,522,330.09,862.6,2.613
2025-05-19,Northeast,SP | Apparel,Apparel | Outerwear,20272,595,334.49,1092.51,3.266
2025-05-19,Northeast,SP | Apparel,Apparel | Layers,16586,487,273.68,893.87,3.266
2025-05-19,MA,SP | Running Shoes,Footwear | Road,26408,695,475.34,1204.7,2.534
2025-05-19,MA,SP | Running Shoes,Footwear | Trail,16185,426,291.34,738.36,2.534
2025-05-19,MA,SP | Apparel,Apparel | Outerwear,20361,538,335.95,1088.3,3.239
2025-05-19,MA,SP | Apparel,Apparel | Layers,16659,440,274.87,890.43,3.239
2025-05-19,SE,SP | Running Shoes,Footwear | Road,24846,729,447.23,1303.55,2.915
2025-05-19,SE,SP | Running Shoes,Footwear | Trail,15228,447,274.11,798.95,2.915
2025-05-19,SE,SP | Apparel,Apparel | Outerwear,15858,451,261.66,954.86,3.649
2025-05-19,SE,SP | Apparel,Apparel | Layers,12975,369,214.08,781.25,3.649
2025-05-19,MW,SP | Running Shoes,Footwear | Road,25213,691,453.83,1405.25,3.096
2025-05-19,MW,SP | Running Shoes,Footwear | Trail,15453,424,278.16,861.28,3.096
2025-05-19,MW,SP | Apparel,Apparel | Outerwear,18807,539,310.31,1016.53,3.276
2025-05-19,MW,SP | Apparel,Apparel | Layers,15387,441,253.89,831.71,3.276
2025-05-19,MT,SP | Running Shoes,Footwear | Road,18475,546,332.54,901.6,2.711
2025-05-19,MT,SP | Running Shoes,Footwear | Trail,11323,335,203.82,552.59,2.711
2025-05-19,MT,SP | Apparel,Apparel | Outerwear,16195,459,267.22,957.43,3.583
2025-05-19,MT,SP | Apparel,Apparel | Layers,13251,375,218.64,783.35,3.583
2025-05-19,West Coast,SP | Running Shoes,Footwear | Road,30033,873,540.6,1707.21,3.158
2025-05-19,West Coast,SP | Running Shoes,Footwear | Trail,18408,535,331.34,1046.36,3.158
2025-05-19,West Coast,SP | Apparel,Apparel | Outerwear,22726,647,374.97,1176.35,3.137
2025-05-19,West Coast,SP | Apparel,Apparel | Layers,18594,529,306.8,962.47,3.137
2025-05-26,Northeast,SP | Running Shoes,Footwear | Road,25396,675,457.12,1459.48,3.193
2025-05-26,Northeast,SP | Running Shoes,Footwear | Trail,15565,414,280.17,894.52,3.193
2025-05-26,Northeast,SP | Apparel,Apparel | Outerwear,22757,669,375.48,1349.3,3.593
2025-05-26,Northeast,SP | Apparel,Apparel | Layers,18619,548,307.21,1103.97,3.593
2025-05-26,MA,SP | Running Shoes,Footwear | Road,23974,646,431.54,1408.18,3.263
2025-05-26,MA,SP | Running Shoes,Footwear | Trail,14694,396,264.49,863.08,3.263
2025-05-26,MA,SP | Apparel,Apparel | Outerwear,20494,577,338.15,1207.41,3.571
2025-05-26,MA,SP | Apparel,Apparel | Layers,16768,472,276.67,987.88,3.571
2025-05-26,SE,SP | Running Shoes,Footwear | Road,22914,634,412.46,1150.59,2.79
2025-05-26,SE,SP | Running Shoes,Footwear | Trail,14044,389,252.8,705.2,2.79
2025-05-26,SE,SP | Apparel,Apparel | Outerwear,16798,480,277.17,1034.33,3.732
2025-05-26,SE,SP | Apparel,Apparel | Layers,13744,393,226.78,846.27,3.732
2025-05-26,MW,SP | Running Shoes,Footwear | Road,24214,713,435.85,1219.14,2.797
2025-05-26,MW,SP | Running Shoes,Footwear | Trail,14841,437,267.13,747.21,2.797
2025-05-26,MW,SP | Apparel,Apparel | Outerwear,17013,488,280.71,830.13,2.957
2025-05-26,MW,SP | Apparel,Apparel | Layers,13920,399,229.68,679.2,2.957
2025-05-26,MT,SP | Running Shoes,Footwear | Road,19462,522,350.32,1267.52,3.618
2025-05-26,MT,SP | Running Shoes,Footwear | Trail,11929,320,214.71,776.87,3.618
2025-05-26,MT,SP | Apparel,Apparel | Outerwear,13619,398,224.72,721.78,3.212
2025-05-26,MT,SP | Apparel,Apparel | Layers,11143,326,183.86,590.55,3.212
2025-05-26,West Coast,SP | Running Shoes,Footwear | Road,31821,925,572.77,2055.48,3.589
2025-05-26,West Coast,SP | Running Shoes,Footwear | Trail,19503,567,351.05,1259.81,3.589
2025-05-26,West Coast,SP | Apparel,Apparel | Outerwear,21595,592,356.32,858.69,2.41
2025-05-26,West Coast,SP | Apparel,Apparel | Layers,17669,484,291.53,702.57,2.41
2025-06-02,Northeast,SP | Running Shoes,Footwear | Road,27838,823,501.08,1518.61,3.031
2025-06-02,Northeast,SP | Running Shoes,Footwear | Trail,17062,504,307.11,930.76,3.031
2025-06-02,Northeast,SP | Apparel,Apparel | Outerwear,18832,519,310.73,1123.35,3.615
2025-06-02,Northeast,SP | Apparel,Apparel | Layers,15408,425,254.24,919.11,3.615
2025-06-02,MA,SP | Running Shoes,Footwear | Road,24748,672,445.47,1137.82,2.554
2025-06-02,MA,SP | Running Shoes,Footwear | Trail,15168,412,273.03,697.37,2.554
2025-06-02,MA,SP | Apparel,Apparel | Outerwear,17410,487,287.26,902.08,3.14
2025-06-02,MA,SP | Apparel,Apparel | Layers,14244,399,235.03,738.07,3.14
2025-06-02,SE,SP | Running Shoes,Footwear | Road,21178,567,381.21,1353.72,3.551
2025-06-02,SE,SP | Running Shoes,Footwear | Trail,12980,348,233.64,829.7,3.551
2025-06-02,SE,SP | Apparel,Apparel | Outerwear,17611,473,290.59,1079.82,3.716
2025-06-02,SE,SP | Apparel,Apparel | Layers,14409,387,237.75,883.49,3.716
2025-06-02,MW,SP | Running Shoes,Footwear | Road,20887,555,375.96,1216.9,3.237
2025-06-02,MW,SP | Running Shoes,Footwear | Trail,12802,340,230.43,745.84,3.237
2025-06-02,MW,SP | Apparel,Apparel | Outerwear,15803,442,260.75,692.16,2.654
2025-06-02,MW,SP | Apparel,Apparel | Layers,12930,361,213.34,566.31,2.654
2025-06-02,MT,SP | Running Shoes,Footwear | Road,19199,528,345.59,969.56,2.806
2025-06-02,MT,SP | Running Shoes,Footwear | Trail,11767,323,211.81,594.25,2.806
2025-06-02,MT,SP | Apparel,Apparel | Outerwear,13271,384,218.97,627.85,2.867
2025-06-02,MT,SP | Apparel,Apparel | Layers,10858,314,179.16,513.7,2.867
2025-06-02,West Coast,SP | Running Shoes,Footwear | Road,28476,763,512.56,1300.54,2.537
2025-06-02,West Coast,SP | Running Shoes,Footwear | Trail,17453,468,314.15,797.1,2.537
2025-06-02,West Coast,SP | Apparel,Apparel | Outerwear,18299,535,301.94,933.81,3.093
2025-06-02,West Coast,SP | Apparel,Apparel | Layers,14972,438,247.04,764.03,3.093
2025-06-09,Northeast,SP | Running Shoes,Footwear | Road,27932,788,502.78,1264.97,2.516
2025-06-09,Northeast,SP | Running Shoes,Footwear | Trail,17120,483,308.15,775.3,2.516
2025-06-09,Northeast,SP | Apparel,Apparel | Outerwear,19681,521,324.73,1051.01,3.237
2025-06-09,Northeast,SP | Apparel,Apparel | Layers,16102,427,265.69,859.92,3.237
2025-06-09,MA,SP | Running Shoes,Footwear | Road,22840,644,411.12,1422.41,3.46
2025-06-09,MA,SP | Running Shoes,Footwear | Trail,13999,395,251.98,871.8,3.46
2025-06-09,MA,SP | Apparel,Apparel | Outerwear,16245,478,268.04,887.34,3.31
2025-06-09,MA,SP | Apparel,Apparel | Layers,13291,391,219.31,726.0,3.31
2025-06-09,SE,SP | Running Shoes,Footwear | Road,22530,639,405.53,1301.95,3.21
2025-06-09,SE,SP | Running Shoes,Footwear | Trail,13809,392,248.55,797.97,3.21
2025-06-09,SE,SP | Apparel,Apparel | Outerwear,14245,399,235.04,711.14,3.026
2025-06-09,SE,SP | Apparel,Apparel | Layers,11655,327,192.31,581.84,3.026
2025-06-09,MW,SP | Running Shoes,Footwear | Road,21460,626,386.28,996.98,2.581
2025-06-09,MW,SP | Running Shoes,Footwear | Trail,13153,384,236.75,611.05,2.581
2025-06-09,MW,SP | Apparel,Apparel | Outerwear,17580,515,290.07,982.67,3.388
2025-06-09,MW,SP | Apparel,Apparel | Layers,14384,421,237.33,804.01,3.388
2025-06-09,MT,SP | Running Shoes,Footwear | Road,20264,599,364.75,973.71,2.67
2025-06-09,MT,SP | Running Shoes,Footwear | Trail,12420,367,223.56,596.79,2.67
2025-06-09,MT,SP | Apparel,Apparel | Outerwear,14540,420,239.91,741.19,3.089
2025-06-09,MT,SP | Apparel,Apparel | Layers,11897,344,196.29,606.43,3.089
2025-06-09,West Coast,SP | Running Shoes,Footwear | Road,24423,657,439.61,1121.44,2.551
2025-06-09,West Coast,SP | Running Shoes,Footwear | Trail,14969,402,269.44,687.33,2.551
2025-06-09,West Coast,SP | Apparel,Apparel | Outerwear,19388,556,319.9,1077.47,3.368
2025-06-09,West Coast,SP | Apparel,Apparel | Layers,15863,455,261.74,881.57,3.368
2025-06-16,Northeast,SP | Running Shoes,Footwear | Road,23103,632,415.85,1379.13,3.316
2025-06-16,Northeast,SP | Running Shoes,Footwear | Trail,14160,387,254.88,845.27,3.316
2025-06-16,Northeast,SP | Apparel,Apparel | Outerwear,20321,544,335.3,1033.92,3.084
2025-06-16,Northeast,SP | Apparel,Apparel | Layers,16626,445,274.34,845.93,3.084
2025-06-16,MA,SP | Running Shoes,Footwear | Road,24273,640,436.91,1530.22,3.502
2025-06-16,MA,SP | Running Shoes,Footwear | Trail,14877,393,267.79,937.88,3.502
2025-06-16,MA,SP | Apparel,Apparel | Outerwear,18041,532,297.67,1009.48,3.391
2025-06-16,MA,SP | Apparel,Apparel | Layers,14761,435,243.55,825.94,3.391
2025-06-16,SE,SP | Running Shoes,Footwear | Road,22682,635,408.28,1024.41,2.509
2025-06-16,SE,SP | Running Shoes,Footwear | Trail,13902,389,250.23,627.86,2.509
2025-06-16,SE,SP | Apparel,Apparel | Outerwear,15684,418,258.79,843.28,3.259
2025-06-16,SE,SP | Apparel,Apparel | Layers,12833,342,211.74,689.95,3.259
2025-06-16,MW,SP | Running Shoes,Footwear | Road,23484,622,422.72,1209.56,2.861
2025-06-16,MW,SP | Running Shoes,Footwear | Trail,14394,381,259.08,741.34,2.861
2025-06-16,MW,SP | Apparel,Apparel | Outerwear,14931,397,246.37,675.48,2.742
2025-06-16,MW,SP | Apparel,Apparel | Layers,12217,324,201.57,552.66,2.742
2025-06-16,MT,SP | Running Shoes,Footwear | Road,17249,486,310.49,908.36,2.926
2025-06-16,MT,SP | Running Shoes,Footwear | Trail,10572,298,190.3,556.74,2.926
2025-06-16,MT,SP | Apparel,Apparel | Outerwear,15360,454,253.43,824.93,3.255
2025-06-16,MT,SP | Apparel,Apparel | Layers,12567,372,207.36,674.94,3.255
2025-06-16,West Coast,SP | Running Shoes,Footwear | Road,27124,716,488.23,1270.25,2.602
2025-06-16,West Coast,SP | Running Shoes,Footwear | Trail,16624,439,299.24,778.54,2.602
2025-06-16,West Coast,SP | Apparel,Apparel | Outerwear,21727,619,358.5,1167.57,3.257
2025-06-16,West Coast,SP | Apparel,Apparel | Layers,17777,506,293.31,955.29,3.257
2025-06-23,Northeast,SP | Running Shoes,Footwear | Road,24553,697,441.95,1417.42,3.207
2025-06-23,Northeast,SP | Running Shoes,Footwear | Trail,15049,427,270.87,868.74,3.207
2025-06-23,Northeast,SP | Apparel,Apparel | Outerwear,17004,457,280.57,1004.27,3.579
2025-06-23,Northeast,SP | Apparel,Apparel | Layers,13913,374,229.56,821.67,3.579
2025-06-23,MA,SP | Running Shoes,Footwear | Road,25695,751,462.5,1688.61,3.651
2025-06-23,MA,SP | Running Shoes,Footwear | Trail,15748,460,283.47,1034.95,3.651
2025-06-23,MA,SP | Apparel,Apparel | Outerwear,19231,566,317.31,801.68,2.527
2025-06-23,MA,SP | Apparel,Apparel | Layers,15734,463,259.61,655.92,2.527
2025-06-23,SE,SP | Running Shoes,Footwear | Road,18734,535,337.2,997.02,2.957
2025-06-23,SE,SP | Running Shoes,Footwear | Trail,11482,328,206.67,611.08,2.957
2025-06-23,SE,SP | Apparel,Apparel | Outerwear,17058,455,281.46,814.54,2.894
2025-06-23,SE,SP | Apparel,Apparel | Layers,13957,372,230.29,666.44,2.894
2025-06-23,MW,SP | Running Shoes,Footwear | Road,21316,597,383.68,1331.68,3.471
2025-06-23,MW,SP | Running Shoes,Footwear | Trail,13065,366,235.16,816.19,3.471
2025-06-23,MW,SP | Apparel,Apparel | Outerwear,16237,468,267.91,681.99,2.546
2025-06-23,MW,SP | Apparel,Apparel | Layers,13285,383,219.2,557.99,2.546
2025-06-23,MT,SP | Running Shoes,Footwear | Road,17172,458,309.1,1058.14,3.423
2025-06-23,MT,SP | Running Shoes,Footwear | Trail,10525,280,189.45,648.54,3.423
2025-06-23,MT,SP | Apparel,Apparel | Outerwear,12955,370,213.76,700.58,3.277
2025-06-23,MT,SP | Apparel,Apparel | Layers,10600,303,174.9,573.2,3.277
2025-06-23,West Coast,SP | Running Shoes,Footwear | Road,26424,738,475.63,1150.63,2.419
2025-06-23,West Coast,SP | Running Shoes,Footwear | Trail,16195,452,291.52,705.22,2.419
2025-06-23,West Coast,SP | Apparel,Apparel | Outerwear,18238,501,300.93,1048.93,3.486
2025-06-23,West Coast,SP | Apparel,Apparel | Layers,14922,410,246.21,858.22,3.486
2025-06-30,Northeast,SP | Running Shoes,Footwear | Road,22307,591,401.53,1075.6,2.679
2025-06-30,Northeast,SP | Running Shoes,Footwear | Trail,13672,362,246.1,659.24,2.679
2025-06-30,Northeast,SP | Apparel,Apparel | Outerwear,17209,479,283.94,682.57,2.404
2025-06-30,Northeast,SP | Apparel,Apparel | Layers,14080,392,232.32,558.47,2.404
2025-06-30,MA,SP | Running Shoes,Footwear | Road,23145,667,416.6,1161.45,2.788
2025-06-30,MA,SP | Running Shoes,Footwear | Trail,14185,409,255.34,711.86,2.788
2025-06-30,MA,SP | Apparel,Apparel | Outerwear,19100,548,315.16,1115.29,3.539
2025-06-30,MA,SP | Apparel,Apparel | Layers,15628,449,257.85,912.51,3.539
2025-06-30,SE,SP | Running Shoes,Footwear | Road,22454,652,404.18,1434.56,3.549
2025-06-30,SE,SP | Running Shoes,Footwear | Trail,13762,400,247.72,879.24,3.549
2025-06-30,SE,SP | Apparel,Apparel | Outerwear,15304,413,252.51,647.55,2.564
2025-06-30,SE,SP | Apparel,Apparel | Layers,12521,338,206.6,529.82,2.564
2025-06-30,MW,SP | Running Shoes,Footwear | Road,22450,594,404.1,1292.3,3.198
2025-06-30,MW,SP | Running Shoes,Footwear | Trail,13760,364,247.67,792.05,3.198
2025-06-30,MW,SP | Apparel,Apparel | Outerwear,17154,476,283.03,844.39,2.983
2025-06-30,MW,SP | Apparel,Apparel | Layers,14035,390,231.57,690.86,2.983
2025-06-30,MT,SP | Running Shoes,Footwear | Road,19740,541,355.32,955.18,2.688
2025-06-30,MT,SP | Running Shoes,Footwear | Trail,12099,332,217.78,585.44,2.688
2025-06-30,MT,SP | Apparel,Apparel | Outerwear,12803,361,211.25,657.6,3.113
2025-06-30,MT,SP | Apparel,Apparel | Layers,10475,296,172.84,538.04,3.113
2025-06-30,West Coast,SP | Running Shoes,Footwear | Road,29074,779,523.33,1319.35,2.521
2025-06-30,West Coast,SP | Running Shoes,Footwear | Trail,17819,477,320.75,808.63,2.521
2025-06-30,West Coast,SP | Apparel,Apparel | Outerwear,21228,575,350.27,1182.71,3.377
2025-06-30,West Coast,SP | Apparel,Apparel | Layers,17369,470,286.58,967.67,3.377
2025-07-07,Northeast,SP | Running Shoes,Footwear | Road,24985,725,449.73,1571.15,3.494
2025-07-07,Northeast,SP | Running Shoes,Footwear | Trail,15313,444,275.64,962.96,3.494
2025-07-07,Northeast,SP | Apparel,Apparel | Outerwear,17823,502,294.08,723.53,2.46
2025-07-07,Northeast,SP | Apparel,Apparel | Layers,14583,410,240.61,591.98,2.46
2025-07-07,MA,SP | Running Shoes,Footwear | Road,24614,680,443.06,1520.78,3.432
2025-07-07,MA,SP | Running Shoes,Footwear | Trail,15086,417,271.55,932.09,3.432
2025-07-07,MA,SP | Apparel,Apparel | Outerwear,16263,441,268.34,1003.35,3.739
2025-07-07,MA,SP | Apparel,Apparel | Layers,13306,361,219.55,820.92,3.739
2025-07-07,SE,SP | Running Shoes,Footwear | Road,22027,626,396.48,1012.36,2.553
2025-07-07,SE,SP | Running Shoes,Footwear | Trail,13500,384,243.0,620.48,2.553
2025-07-07,SE,SP | Apparel,Apparel | Outerwear,16417,438,270.89,860.67,3.177
2025-07-07,SE,SP | Apparel,Apparel | Layers,13432,358,221.63,704.19,3.177
2025-07-07,MW,SP | Running Shoes,Footwear | Road,22105,641,397.89,1436.02,3.609
2025-07-07,MW,SP | Running Shoes,Footwear | Trail,13548,393,243.87,880.14,3.609
2025-07-07,MW,SP | Apparel,Apparel | Outerwear,17103,470,282.21,822.99,2.916
2025-07-07,MW,SP | Apparel,Apparel | Layers,13994,384,230.9,673.36,2.916
2025-07-07,MT,SP | Running Shoes,Footwear | Road,18409,517,331.36,1010.84,3.051
2025-07-07,MT,SP | Running Shoes,Footwear | Trail,11283,317,203.09,619.54,3.051
2025-07-07,MT,SP | Apparel,Apparel | Outerwear,13978,384,230.63,642.56,2.786
2025-07-07,MT,SP | Apparel,Apparel | Layers,11436,314,188.7,525.73,2.786
2025-07-07,West Coast,SP | Running Shoes,Footwear | Road,25273,714,454.92,1250.33,2.748
2025-07-07,West Coast,SP | Running Shoes,Footwear | Trail,15490,438,278.82,766.33,2.748
2025-07-07,West Coast,SP | Apparel,Apparel | Outerwear,19998,590,329.97,810.78,2.457
2025-07-07,West Coast,SP | Apparel,Apparel | Layers,16362,483,269.97,663.37,2.457
2025-07-14,Northeast,SP | Running Shoes,Footwear | Road,25130,700,452.34,1454.45,3.215
2025-07-14,Northeast,SP | Running Shoes,Footwear | Trail,15402,429,277.24,891.44,3.215
2025-07-14,Northeast,SP | Apparel,Apparel | Outerwear,19331,514,318.96,825.22,2.587
2025-07-14,Northeast,SP | Apparel,Apparel | Layers,15816,420,260.97,675.18,2.587
2025-07-14,MA,SP | Running Shoes,Footwear | Road,22312,602,401.61,1126.98,2.806
2025-07-14,MA,SP | Running Shoes,Footwear | Trail,13675,369,246.15,690.73,2.806
2025-07-14,MA,SP | Apparel,Apparel | Outerwear,17175,505,283.38,804.76,2.84
2025-07-14,MA,SP | Apparel,Apparel | Layers,14052,413,231.86,658.44,2.84
2025-07-14,SE,SP | Running Shoes,Footwear | Road,20545,573,369.81,991.69,2.682
2025-07-14,SE,SP | Running Shoes,Footwear | Trail,12592,351,226.66,607.81,2.682
2025-07-14,SE,SP | Apparel,Apparel | Outerwear,15255,434,251.71,666.64,2.648
2025-07-14,SE,SP | Apparel,Apparel | Layers,12482,355,205.95,545.43,2.648
2025-07-14,MW,SP | Running Shoes,Footwear | Road,22158,653,398.85,1083.47,2.716
2025-07-14,MW,SP | Running Shoes,Footwear | Trail,13581,400,244.45,664.06,2.716
2025-07-14,MW,SP | Apparel,Apparel | Outerwear,16343,472,269.66,997.98,3.701
2025-07-14,MW,SP | Apparel,Apparel | Layers,13372,386,220.63,816.53,3.701
2025-07-14,MT,SP | Running Shoes,Footwear | Road,19310,514,347.58,1130.59,3.253
2025-07-14,MT,SP | Running Shoes,Footwear | Trail,11835,315,213.03,692.94,3.253
2025-07-14,MT,SP | Apparel,Apparel | Outerwear,12320,330,203.29,693.02,3.409
2025-07-14,MT,SP | Apparel,Apparel | Layers,10080,270,166.33,567.01,3.409
2025-07-14,West Coast,SP | Running Shoes,Footwear | Road,24412,707,439.41,1599.03,3.639
2025-07-14,West Coast,SP | Running Shoes,Footwear | Trail,14962,433,269.31,980.05,3.639
2025-07-14,West Coast,SP | Apparel,Apparel | Outerwear,17641,520,291.08,785.28,2.698
2025-07-14,West Coast,SP | Apparel,Apparel | Layers,14434,425,238.16,642.5,2.698
2025-07-21,Northeast,SP | Running Shoes,Footwear | Road,24750,706,445.49,1323.37,2.971
2025-07-21,Northeast,SP | Running Shoes,Footwear | Trail,15169,433,273.05,811.1,2.971
