time,geo,kpi_orders,kpi_revenue,revenue_per_kpi,population,paid_search_impressions,paid_search_spend,paid_social_video_impressions,paid_social_video_spend,retail_media_impressions,retail_media_spend,organic_sessions,email_sends,weather_index,competitor_price_index,promotional_event,holiday_flag
2024-12-09,NE,734,83233.46,113.4,55200000,345971,2814.2,159833,1656.51,81480.0,1409.6,6493,14350,30.12,114.502,0,1
2024-12-09,MA,654,75923.74,116.09,31800000,316531,2557.96,145827,1513.42,80823.0,1398.68,5648,12475,31.003,113.477,0,1
2024-12-09,SE,609,72703.61,119.38,47400000,292137,2366.77,128369,1317.7,62839.0,1087.83,5299,11106,27.884,113.619,0,1
2024-12-09,MW,620,73484.96,118.52,40100000,278934,2240.27,135926,1403.88,71385.0,1235.67,5131,11925,31.11,113.222,0,1
2024-12-09,MT,499,56284.66,112.79,17600000,221297,1784.81,100101,1040.0,59373.0,1029.95,4870,9867,32.119,113.923,0,1
2024-12-09,WE,757,88871.09,117.4,51900000,347120,2781.57,145721,1513.15,84434.0,1461.7,6206,14306,31.765,114.114,0,1
2024-12-16,NE,703,82994.93,118.06,55200000,318771,2574.25,136400,1406.93,84081.0,1458.44,6308,14417,28.894,113.942,0,1
2024-12-16,MA,665,78104.62,117.45,31800000,324604,2606.52,142589,1469.49,70822.0,1224.11,5884,13495,30.833,114.448,0,1
2024-12-16,SE,583,69763.42,119.66,47400000,273237,2227.01,116312,1200.26,66999.0,1157.75,5008,11222,30.241,115.389,0,1
2024-12-16,MW,622,71659.28,115.21,40100000,304171,2447.97,132373,1376.68,69587.0,1204.13,5187,12377,28.838,114.696,0,1
2024-12-16,MT,520,59629.59,114.67,17600000,230852,1854.64,99256,1019.69,61035.0,1056.8,4928,10171,33.561,113.891,0,1
2024-12-16,WE,775,92703.87,119.62,51900000,351139,2845.9,167735,1724.86,85801.0,1488.14,6634,14427,31.491,115.399,0,1
2024-12-23,NE,833,101069.2,121.33,55200000,378287,3054.57,217161,2230.98,84056.0,1452.53,6921,17283,32.579,115.698,1,1
2024-12-23,MA,775,93058.9,120.08,31800000,350683,2847.03,209153,2163.2,84691.0,1465.42,6167,17603,31.272,115.779,1,1
2024-12-23,SE,693,79802.52,115.16,47400000,301900,2449.4,173511,1799.03,68896.0,1192.77,5674,15839,30.297,116.931,1,1
2024-12-23,MW,691,83115.52,120.28,40100000,331567,2680.7,179498,1858.52,71726.0,1241.09,6311,15733,32.33,116.651,1,1
2024-12-23,MT,610,71516.38,117.24,17600000,282435,2281.53,145421,1496.15,59464.0,1029.81,5222,14356,37.303,116.793,1,1
2024-12-23,WE,915,106150.51,116.01,51900000,402733,3255.34,215474,2217.69,98630.0,1709.31,7275,20237,30.535,115.622,1,1
2024-12-30,NE,694,80329.78,115.75,55200000,328441,2646.29,140301,1461.84,80700.0,1401.09,6534,13798,29.847,114.71,0,1
2024-12-30,MA,668,79959.23,119.7,31800000,321021,2593.99,146452,1502.09,82710.0,1430.74,5707,13564,32.907,115.238,0,1
2024-12-30,SE,567,68262.2,120.39,47400000,261898,2103.62,111943,1164.6,73784.0,1276.29,5508,12217,32.148,115.149,0,1
2024-12-30,MW,638,77353.62,121.24,40100000,266948,2163.98,126296,1313.39,73497.0,1276.13,5286,11817,30.38,113.899,0,1
2024-12-30,MT,536,63357.77,118.2,17600000,252995,2050.21,95366,984.81,60785.0,1052.34,4418,10892,37.443,115.107,0,1
2024-12-30,WE,777,91219.55,117.4,51900000,373814,3026.32,164969,1709.92,84710.0,1471.71,6500,14273,31.94,115.954,0,1
2025-01-06,NE,567,68175.26,120.24,55200000,263067,2117.1,109130,1131.52,57038.0,986.23,4700,11422,31.436,110.495,0,0
2025-01-06,MA,517,62278.87,120.46,31800000,250040,2016.5,103806,1070.38,63586.0,1101.58,4448,9884,32.695,111.147,0,0
2025-01-06,SE,496,59625.61,120.21,47400000,232864,1891.07,94830,982.94,53136.0,918.35,4382,9298,,111.465,0,0
2025-01-06,MW,457,52691.73,115.3,40100000,231734,1882.46,111624,1156.11,54747.0,949.01,3960,9984,34.238,110.623,0,0
2025-01-06,MT,432,52394.16,121.28,17600000,191563,1546.92,84475,875.42,44264.0,768.29,3420,8586,37.913,109.929,0,0
2025-01-06,WE,608,74395.8,122.36,51900000,287480,2308.81,112416,1159.6,62990.0,1091.17,4956,11028,31.448,110.18,0,0
2025-01-13,NE,589,69173.02,117.44,55200000,244486,1986.04,118204,1230.75,61520.0,1061.24,4610,12298,31.629,110.999,1,0
2025-01-13,MA,552,68595.24,124.27,31800000,238206,1907.96,103580,1079.06,58373.0,1009.49,4868,13067,35.527,110.48,1,0
2025-01-13,SE,502,62416.6,124.34,47400000,209887,1706.78,100125,1032.39,51889.0,899.05,4209,11638,34.616,110.435,1,0
2025-01-13,MW,537,64546.76,120.2,40100000,221575,1797.35,109639,1129.18,52056.0,898.88,4097,11674,33.375,110.868,1,0
2025-01-13,MT,445,51682.01,116.14,17600000,197682,1599.41,81600,845.6,42802.0,741.04,3517,9339,34.889,112.388,1,0
2025-01-13,WE,645,77571.46,120.27,51900000,258416,2082.8,122549,1266.52,68727.0,1190.73,5012,13852,31.601,110.098,1,0
2025-01-20,NE,586,69262.46,118.2,55200000,269080,2164.11,116738,1211.67,66419.0,1150.9,5136,11189,34.476,110.548,0,0
2025-01-20,MA,514,61199.84,119.07,31800000,243533,1979.55,95503,988.64,57772.0,998.48,4682,10968,33.577,110.824,0,0
2025-01-20,SE,475,56310.23,118.55,47400000,206673,1654.37,94892,983.15,56851.0,982.98,3965,8819,34.633,110.676,0,0
2025-01-20,MW,508,61203.2,120.48,40100000,248618,2014.68,109511,1129.88,54062.0,935.45,4494,10133,36.068,112.223,0,0
2025-01-20,MT,405,49135.36,121.32,17600000,194592,1573.25,78870,818.55,47541.0,825.16,3435,8775,38.663,112.27,0,0
2025-01-20,WE,585,69514.55,118.83,51900000,293889,2399.92,133933,1376.35,66976.0,1155.64,5183,11433,36.437,111.318,0,0
2025-01-27,NE,608,73847.43,121.46,55200000,271400,2203.78,113073,1169.2,70518.0,1221.08,5251,11079,35.303,111.955,0,0
2025-01-27,MA,515,60724.67,117.91,31800000,257457,2095.63,117650,1214.23,60082.0,1043.38,4983,11445,38.145,112.456,0,0
2025-01-27,SE,470,58547.81,124.57,47400000,220069,1786.43,95025,981.42,58413.0,1011.32,3913,9417,39.441,112.419,0,0
2025-01-27,MW,498,59264.02,119.0,40100000,249254,2020.8,92774,958.04,57218.0,992.56,4451,9816,35.425,111.637,0,0
2025-01-27,MT,435,53343.4,122.63,17600000,195289,1568.77,76911,799.56,46976.0,815.23,3882,8365,38.241,112.467,0,0
2025-01-27,WE,577,69404.09,120.28,51900000,277960,2227.74,135624,1406.09,72001.0,1245.19,5432,11960,36.669,111.861,0,0
2025-02-03,NE,562,68532.06,121.94,55200000,274056,2212.15,124709,1291.06,64222.0,1114.33,4826,11131,40.618,111.278,0,0
2025-02-03,MA,536,67301.23,125.56,31800000,260207,2101.75,119834,1232.43,59951.0,1037.17,4658,10350,37.541,112.11,0,0
2025-02-03,SE,491,61924.1,126.12,47400000,223169,1786.78,103346,1070.86,57711.0,1000.16,4208,9017,39.46,111.424,0,0
2025-02-03,MW,475,57011.93,120.03,40100000,239096,1930.5,97860,1017.01,55879.0,967.9,4578,10098,40.63,112.943,0,0
2025-02-03,MT,421,52491.28,124.68,17600000,200290,1622.79,83427,857.18,47991.0,827.54,3928,7947,43.255,112.595,0,0
2025-02-03,WE,581,70321.52,121.04,51900000,279904,2253.65,117312,1218.07,74558.0,1291.22,5202,12812,41.721,110.751,0,0
2025-02-10,NE,565,66681.2,118.02,55200000,261708,2122.32,120170,1235.25,69588.0,1207.06,5379,12489,41.446,110.803,0,0
2025-02-10,MA,551,69469.91,126.08,31800000,255702,2070.44,106569,1107.4,59012.0,1021.56,4518,10884,41.585,112.437,0,0
2025-02-10,SE,470,57992.84,123.39,47400000,225203,1830.6,107182,1113.76,52623.0,909.55,4341,10049,44.143,112.8,0,0
2025-02-10,MW,493,61233.08,124.21,40100000,222366,1808.4,116371,1205.38,53502.0,924.28,4728,10225,40.062,111.638,0,0
2025-02-10,MT,425,50238.41,118.21,17600000,194331,1584.11,91934,953.13,47034.0,815.13,3791,8076,44.676,112.052,0,0
2025-02-10,WE,603,75956.17,125.96,51900000,278151,2236.24,117994,1219.95,70839.0,1228.43,5321,12365,41.085,112.636,0,0
2025-02-17,NE,609,76880.89,126.24,55200000,295342,2383.41,123631,1278.9,61351.0,1060.58,5398,11260,46.204,112.813,0,0
2025-02-17,MA,579,71793.51,124.0,31800000,255525,2049.42,113789,1178.11,60325.0,1042.86,4640,11381,44.736,112.201,0,0
2025-02-17,SE,450,53574.69,119.05,47400000,228991,1868.97,92097,956.87,53877.0,932.04,4390,10559,41.995,112.856,0,0
2025-02-17,MW,528,65730.13,124.49,40100000,251837,2023.29,109949,1129.95,57579.0,994.75,4377,9857,46.338,112.146,0,0
2025-02-17,MT,451,53685.5,119.04,17600000,207735,1693.53,93445,960.88,46657.0,808.41,3555,8920,49.438,112.121,0,0
2025-02-17,WE,633,75533.78,119.33,51900000,290059,2348.56,129435,1344.11,74597.0,1288.97,5570,12043,45.881,111.943,0,0
2025-02-24,NE,617,77265.45,125.23,55200000,281723,2284.05,134486,1395.73,63383.0,1095.54,5299,12601,47.478,111.357,0,0
2025-02-24,MA,559,68756.41,123.0,31800000,260258,2121.3,123705,1274.38,58203.0,1007.31,4686,10763,44.535,112.894,0,0
2025-02-24,SE,541,67906.63,125.52,47400000,240719,1932.8,104743,1077.79,54779.0,949.83,4523,9838,48.485,112.642,0,0
2025-02-24,MW,493,59108.27,119.9,40100000,232971,1885.49,104182,1088.56,62457.0,1082.86,4664,10533,48.846,111.183,0,0
2025-02-24,MT,420,52296.91,124.52,17600000,198489,1604.54,92728,959.57,48983.0,849.83,3635,8613,49.724,111.336,0,0
2025-02-24,WE,643,80573.61,125.31,51900000,298888,2426.95,141775,1462.11,77906.0,1348.09,5776,12453,47.287,112.857,0,0
2025-03-03,NE,728,89734.48,123.26,55200000,314598,2531.35,181160,1866.79,81373.0,1407.45,6577,16409,48.152,113.039,1,0
2025-03-03,MA,697,82353.06,118.15,31800000,314649,2533.7,188545,1932.71,75440.0,1301.01,5742,16127,51.103,113.954,1,0
2025-03-03,SE,674,84268.4,125.03,47400000,287175,2314.28,140489,1452.07,65277.0,1126.48,5102,14387,50.164,112.932,1,0
2025-03-03,MW,668,80021.11,119.79,40100000,286824,2312.36,166290,1722.63,69493.0,1204.9,5534,14191,48.031,114.025,1,0
2025-03-03,MT,545,66751.6,122.48,17600000,245722,1987.45,132452,1368.49,60794.0,1054.48,4630,11540,53.466,113.144,1,0
2025-03-03,WE,854,104263.13,122.09,51900000,360271,2880.97,205828,2127.93,85839.0,1489.48,6456,17326,47.769,113.112,1,0
2025-03-10,NE,677,82513.89,121.88,55200000,303604,2453.95,134525,1397.69,72676.0,1257.3,5967,13898,49.634,112.869,0,0
2025-03-10,MA,602,71254.3,118.36,31800000,288126,2334.95,134371,1386.8,76868.0,1330.96,5785,13221,50.233,112.186,0,0
2025-03-10,SE,546,65954.7,120.8,47400000,255589,2074.54,123439,1278.17,58758.0,1017.82,5070,11694,50.768,112.42,0,0
2025-03-10,MW,594,73457.52,123.67,40100000,257875,2085.93,122625,1264.87,62160.0,1073.67,4813,11910,49.965,112.878,0,0
2025-03-10,MT,496,59800.82,120.57,17600000,220150,1777.03,102374,1060.37,54343.0,941.85,4480,9842,54.628,113.149,0,0
2025-03-10,WE,695,82065.51,118.08,51900000,336713,2752.84,143270,1489.74,79768.0,1377.48,6197,14309,53.908,112.312,0,0
2025-03-17,NE,657,81325.85,123.78,55200000,313927,2542.97,154319,1590.43,78258.0,1354.56,5904,14192,52.869,112.131,0,0
2025-03-17,MA,631,75230.26,119.22,31800000,297931,2420.76,137354,1410.91,74379.0,1284.34,5380,11984,56.548,112.653,0,0
2025-03-17,SE,543,63442.18,116.84,47400000,265004,2165.62,120008,1233.33,65830.0,1139.95,4906,11228,55.014,112.305,0,0
2025-03-17,MW,591,72143.98,122.07,40100000,268374,2166.28,126831,1313.95,69081.0,1194.2,5039,11562,55.209,112.016,0,0
2025-03-17,MT,500,59078.48,118.16,17600000,227813,1821.0,111393,1151.86,58907.0,1018.35,4380,9767,58.991,113.717,0,0
2025-03-17,WE,750,92936.62,123.92,51900000,347840,2811.74,147179,1517.48,88480.0,1532.18,6169,14273,53.087,112.252,0,0
2025-03-24,NE,663,81831.83,123.43,55200000,324088,2634.92,132387,1368.68,76961.0,1329.06,6339,14316,57.823,111.981,0,0
2025-03-24,MA,648,79513.66,122.71,31800000,293958,2381.99,142400,1470.69,70378.0,1213.71,5534,12623,58.768,113.101,0,0
2025-03-24,SE,590,68646.57,116.35,47400000,290770,2349.4,115671,1191.41,58918.0,1018.98,4993,10709,56.633,113.858,0,0
2025-03-24,MW,568,65738.74,115.74,40100000,262568,2107.79,114924,1184.0,69492.0,1201.08,4949,12076,57.128,112.25,0,0
2025-03-24,MT,454,54388.97,119.8,17600000,234661,1899.4,111274,1146.11,55074.0,950.52,4330,10007,61.431,112.045,0,0
2025-03-24,WE,701,86263.83,123.06,51900000,340740,2781.99,146991,1520.74,76653.0,1328.4,6129,15232,58.422,113.885,0,0
2025-03-31,NE,736,85911.4,116.73,55200000,293571,2383.94,135883,1402.16,82743.0,1432.28,6507,16203,57.79,112.338,1,0
2025-03-31,MA,682,78164.5,114.61,31800000,287530,2337.35,142929,1483.06,67343.0,1165.56,5988,14826,59.138,111.963,1,0
2025-03-31,SE,601,73329.08,122.01,47400000,253527,2041.24,124390,1282.82,64145.0,1113.63,4989,12779,58.372,112.852,1,0
2025-03-31,MW,676,78685.42,116.4,40100000,279235,2255.1,120446,1254.98,67209.0,1161.44,5438,13600,61.596,113.176,1,0
2025-03-31,MT,559,64500.14,115.38,17600000,225176,1833.96,92534,958.44,56307.0,972.74,4269,12286,65.537,111.015,1,0
2025-03-31,WE,788,94875.68,120.4,51900000,336179,2695.38,167959,1739.61,84885.0,1472.41,6035,16264,58.87,113.052,1,0
2025-04-07,NE,680,77561.16,114.06,55200000,320845,2573.58,134940,1393.43,76236.0,1321.53,6403,13179,61.257,111.962,0,0
2025-04-07,MA,669,76304.43,114.06,31800000,310756,2497.74,131976,1367.16,75785.0,1316.16,6069,12962,62.07,112.151,0,0
2025-04-07,SE,578,70141.68,121.35,47400000,273763,2194.38,117222,1214.8,65123.0,1126.87,5488,10829,62.253,111.347,0,0
2025-04-07,MW,639,75768.43,118.57,40100000,285588,2317.35,131259,1354.45,72149.0,1250.06,5266,11412,60.808,112.888,0,0
2025-04-07,MT,517,60614.29,117.24,17600000,247906,2005.29,105695,1094.09,52755.0,913.49,4604,10140,65.061,112.438,0,0
2025-04-07,WE,723,87935.63,121.63,51900000,347492,2792.44,153794,1600.91,80422.0,1395.69,6139,15289,62.837,113.123,0,0
2025-04-14,NE,650,75078.41,115.51,55200000,322313,2591.13,148677,1531.51,79010.0,1372.98,6619,14456,62.674,111.501,0,0
2025-04-14,MA,663,76426.76,115.27,31800000,329005,2658.77,141213,1464.65,73029.0,1266.47,5569,12892,64.823,113.212,0,0
2025-04-14,SE,577,66735.76,115.66,47400000,259229,2098.8,116209,1211.68,65840.0,1137.47,5443,11184,63.84,111.307,0,0
2025-04-14,MW,616,73979.75,120.1,40100000,285255,2310.27,128736,1334.48,68196.0,1184.76,5261,12676,64.406,112.789,0,0
2025-04-14,MT,473,55247.69,116.8,17600000,234370,1893.72,104037,1073.23,53648.0,927.79,4415,9718,68.099,112.214,0,0
2025-04-14,WE,752,85308.55,113.44,51900000,319713,2588.51,139877,1445.01,84035.0,1455.77,6512,14723,65.419,110.971,0,0
2025-04-21,NE,710,84893.15,119.57,55200000,315921,2552.71,152256,1576.62,82056.0,1425.21,6490,13914,67.013,111.726,0,0
2025-04-21,MA,636,73307.23,115.26,31800000,293337,2386.37,144544,1502.44,79302.0,1372.6,5475,12823,66.08,110.098,0,0
2025-04-21,SE,612,69809.75,114.07,47400000,267044,2159.71,116638,1203.66,61967.0,1071.81,5599,12585,64.967,110.892,0,0
2025-04-21,MW,640,73402.45,114.69,40100000,282101,2288.4,117522,1213.68,69277.0,1197.88,5538,11634,67.599,111.279,0,0
2025-04-21,MT,508,59804.61,117.73,17600000,245478,1982.59,111197,1153.5,56869.0,982.14,4564,10236,69.671,110.923,0,0
2025-04-21,WE,723,85591.13,118.38,51900000,340271,2774.59,153367,1598.16,82811.0,1430.64,6265,15677,67.296,110.334,0,0
2025-04-28,NE,719,85209.53,118.51,55200000,319367,2549.75,154107,1583.54,78420.0,1361.51,6169,13730,69.498,111.506,0,0
2025-04-28,MA,713,80518.96,112.93,31800000,313365,2506.33,129192,1336.49,71871.0,1244.17,6078,12569,66.959,110.533,0,0
2025-04-28,SE,616,70324.43,114.16,47400000,283387,2270.65,123187,1279.52,68352.0,1186.81,5652,12553,66.223,111.339,0,0
2025-04-28,MW,609,72191.86,118.54,40100000,270401,2168.73,118625,1234.05,67451.0,1165.7,5687,12640,69.514,109.531,0,0
2025-04-28,MT,491,58706.35,119.56,17600000,248056,1993.03,114913,1185.86,59492.0,1028.11,4494,10109,74.971,110.284,0,0
2025-04-28,WE,774,88390.01,114.2,51900000,328268,2657.6,147218,1537.79,84720.0,1466.75,6563,15333,67.54,111.066,0,0
2025-05-05,NE,735,84343.11,114.75,55200000,326175,2626.56,142274,1478.6,75100.0,1301.79,6566,14278,71.727,109.711,0,0
2025-05-05,MA,654,75609.42,115.61,31800000,315743,2574.92,141372,1466.74,74863.0,1294.54,5889,12763,68.694,110.928,0,0
2025-05-05,SE,621,72549.04,116.83,47400000,259232,2089.16,136419,1404.7,69305.0,1203.88,5474,12501,67.817,108.823,0,0
2025-05-05,MW,608,68947.89,113.4,40100000,295786,2381.04,117073,1211.4,74337.0,1288.83,5430,13237,68.313,110.853,0,0
2025-05-05,MT,513,59964.43,116.89,17600000,248878,2008.84,112215,1150.82,58471.0,1009.25,4877,9918,73.201,110.498,0,0
2025-05-05,WE,767,89621.78,116.85,51900000,344675,2764.59,161627,1680.98,91577.0,1584.27,6618,14515,71.678,109.941,0,0
2025-05-12,NE,849,96410.13,113.56,55200000,369218,2989.67,219814,2264.28,84768.0,1466.78,7344,17852,70.428,110.99,1,0
2025-05-12,MA,738,83102.16,112.6,31800000,324821,2636.63,195636,2027.25,84582.0,1466.04,6925,18518,71.918,111.385,1,0
2025-05-12,SE,700,82270.08,117.53,47400000,330251,2674.04,174654,1788.91,71461.0,1232.87,5970,14880,72.773,111.411,1,0
2025-05-12,MW,696,79521.07,114.25,40100000,322361,2632.72,192828,1988.4,77081.0,1334.27,5736,16124,70.797,110.286,1,0
2025-05-12,MT,597,67976.83,113.86,17600000,244787,1983.03,149465,1540.93,62374.0,1079.83,4823,14436,77.504,110.036,1,0
2025-05-12,WE,927,104133.58,112.33,51900000,394518,3193.95,208396,2151.06,97548.0,1692.42,6958,19802,69.52,110.44,1,0
2025-05-19,NE,717,84321.94,117.6,55200000,357985,2916.98,167699,1731.64,85118.0,1476.83,6469,15039,73.826,109.505,0,0
2025-05-19,MA,695,77365.76,111.32,31800000,320642,2610.62,141406,1468.57,79613.0,1377.5,5691,13523,74.68,109.045,0,0
2025-05-19,SE,637,72955.82,114.53,47400000,268887,2181.89,128983,1336.99,68907.0,1197.07,5387,12723,70.361,109.243,0,0
2025-05-19,MW,597,68782.03,115.21,40100000,286069,2319.54,116380,1205.27,74860.0,1296.19,5683,11853,73.921,109.512,0,0
2025-05-19,MT,539,62430.2,115.83,17600000,266849,2163.97,112511,1168.75,59244.0,1022.22,4922,10127,76.883,111.094,0,0
2025-05-19,WE,767,85376.74,111.31,51900000,349152,2835.06,151117,1563.83,89760.0,1553.71,6898,14987,74.138,109.836,0,0
2025-05-26,NE,743,88358.96,118.92,55200000,338067,2733.23,148321,1535.75,82336.0,1419.99,5973,13668,71.539,108.699,0,0
2025-05-26,MA,694,80370.35,115.81,31800000,327592,2647.91,147383,1523.11,75930.0,1310.85,5599,13329,74.531,108.801,0,0
2025-05-26,SE,621,71765.26,115.56,47400000,273991,2233.15,115844,1199.91,67501.0,1169.21,5382,11770,74.784,109.065,0,0
2025-05-26,MW,630,71754.51,113.9,40100000,287171,2328.23,142562,1470.96,69987.0,1213.37,5610,12213,74.064,109.715,0,0
2025-05-26,MT,539,61117.5,113.39,17600000,248086,2012.52,105875,1088.51,56153.0,973.62,4497,10496,76.958,108.24,0,0
2025-05-26,WE,744,83203.89,111.83,51900000,352046,2853.08,166433,1706.36,90587.0,1571.68,6871,14875,75.312,107.838,0,0
2025-06-02,NE,668,75073.72,112.39,55200000,330097,2682.15,138160,1429.99,79140.0,1373.16,5665,12984,73.138,108.894,0,0
2025-06-02,MA,624,72952.89,116.91,31800000,285692,2292.55,127022,1318.44,71571.0,1240.79,5305,13008,72.323,108.169,0,0
2025-06-02,SE,538,64172.61,119.28,47400000,268960,2174.19,122257,1267.64,66179.0,1143.19,5288,10493,72.46,107.809,0,0
2025-06-02,MW,564,67080.79,118.94,40100000,289664,2342.31,130784,1353.26,62422.0,1080.49,5422,12078,74.832,108.683,0,0
2025-06-02,MT,498,55949.87,112.35,17600000,230322,1863.29,92130,953.65,55095.0,955.52,4604,9135,79.133,108.117,0,0
2025-06-02,WE,712,81164.65,114.0,51900000,333721,2693.73,154327,1585.22,79200.0,1375.7,5901,14610,73.693,108.238,0,0
2025-06-09,NE,691,77901.32,112.74,55200000,309445,2522.98,139479,1453.54,80835.0,1401.35,5600,13047,75.183,106.844,0,0
2025-06-09,MA,639,73626.42,115.22,31800000,296516,2400.47,116025,1197.98,66375.0,1150.45,5886,12199,75.031,107.584,0,0
2025-06-09,SE,549,61972.33,112.88,47400000,247240,2002.6,117427,1216.73,62238.0,1081.44,4823,10514,73.538,106.873,0,0
2025-06-09,MW,546,61557.99,112.74,40100000,262318,2144.15,133643,1382.94,66577.0,1150.45,5480,12159,73.34,106.327,0,0
2025-06-09,MT,513,60972.38,118.85,17600000,238955,1940.11,92939,965.09,59121.0,1024.51,4163,9491,78.794,107.213,0,0
2025-06-09,WE,672,78827.67,117.3,51900000,329366,2664.87,156913,1625.97,74643.0,1290.69,6447,13631,73.825,106.082,0,0
2025-06-16,NE,729,84804.79,116.33,55200000,321333,2622.05,133160,1371.86,74210.0,1280.36,5826,14997,74.033,106.274,1,0
2025-06-16,MA,668,80317.72,120.24,31800000,295462,2390.23,139120,1438.74,71951.0,1245.92,5462,14984,73.512,106.634,1,0
2025-06-16,SE,590,71316.36,120.88,47400000,243282,1970.08,108147,1121.59,65100.0,1129.03,5026,14040,75.889,105.504,1,0
2025-06-16,MW,636,75152.93,118.16,40100000,274752,2246.3,113948,1190.35,65026.0,1129.74,4848,13276,71.836,106.366,1,0
2025-06-16,MT,527,60720.98,115.22,17600000,212270,1717.44,98152,1008.94,55748.0,961.58,4591,11701,76.451,107.094,1,0
2025-06-16,WE,804,97244.81,120.95,51900000,343328,2765.58,150713,1568.68,83252.0,1439.28,6372,17006,73.926,106.088,1,0
2025-06-23,NE,676,81733.87,120.91,55200000,308553,2484.64,148424,1532.7,70519.0,1222.96,5502,13838,73.612,106.123,0,0
2025-06-23,MA,636,76194.72,119.8,31800000,295756,2380.53,140564,1449.25,76408.0,1322.89,5634,12332,72.881,106.944,0,0
2025-06-23,SE,530,60627.3,114.39,47400000,264515,2148.24,102685,1065.26,61230.0,1055.62,4703,10738,73.089,107.26,0,0
2025-06-23,MW,574,68426.25,119.21,40100000,282785,2293.41,116347,1215.51,63902.0,1105.95,5106,10767,71.004,106.008,0,0
2025-06-23,MT,474,54718.3,115.44,17600000,212873,1714.05,106244,1099.4,51252.0,887.2,4385,9304,78.934,106.185,0,0
2025-06-23,WE,704,83807.07,119.04,51900000,335171,2702.05,149549,1544.21,75780.0,1314.29,6415,13977,72.604,105.929,0,0
2025-06-30,NE,656,79944.79,121.87,55200000,281178,2278.59,148746,1541.02,67268.0,1163.89,6223,13641,72.199,105.678,0,0
2025-06-30,MA,635,76531.51,120.52,31800000,285387,2330.38,134500,1379.02,72058.0,1244.95,5314,13214,70.474,105.731,0,0
2025-06-30,SE,540,65374.46,121.06,47400000,244151,1989.43,118745,1221.07,64041.0,1111.01,4962,10469,70.651,105.395,0,0
2025-06-30,MW,563,67202.0,119.36,40100000,256849,2085.53,128944,1333.79,67398.0,1166.38,5391,11662,74.154,104.827,0,0
2025-06-30,MT,506,58387.04,115.39,17600000,225913,1807.81,87036,899.75,55117.0,957.18,4232,10217,78.461,105.664,0,0
2025-06-30,WE,682,82332.02,120.72,51900000,333451,2684.65,152050,1579.79,85491.0,1480.94,5814,13703,73.605,105.478,0,0
2025-07-07,NE,639,76688.05,120.01,55200000,309555,2498.24,126513,1305.51,72705.0,1260.07,6192,13728,73.53,104.431,0,0
2025-07-07,MA,643,74514.27,115.89,31800000,295081,2374.34,139571,1440.61,69270.0,1202.5,5374,11932,70.962,105.289,0,0
2025-07-07,SE,544,66903.39,122.98,47400000,250581,2021.85,112635,1174.81,65376.0,1132.0,4844,11177,69.668,105.845,0,0
2025-07-07,MW,574,66403.74,115.69,40100000,266139,2154.04,122735,1273.24,66751.0,1154.87,5271,10639,70.552,106.184,0,0
2025-07-07,MT,454,55851.35,123.02,17600000,222734,1796.14,93205,964.93,55105.0,953.78,3980,9170,73.788,106.215,0,0
2025-07-07,WE,680,80204.87,117.95,51900000,325841,2619.2,153779,1591.81,77123.0,1333.67,6263,14084,72.181,105.221,0,0
2025-07-14,NE,644,75524.89,117.27,55200000,306095,2479.3,131622,1367.97,75679.0,1309.51,5781,12267,69.893,104.939,0,0
2025-07-14,MA,645,77825.7,120.66,31800000,294460,2390.9,122604,1262.49,67213.0,1163.0,5328,11471,67.848,104.937,0,0
2025-07-14,SE,576,68067.74,118.17,47400000,263828,2129.61,120374,1235.74,60874.0,1054.13,5088,10771,71.435,105.683,0,0
2025-07-14,MW,551,64427.8,116.93,40100000,278697,2274.22,101872,1054.64,65454.0,1133.6,5115,11740,72.45,106.353,0,0
2025-07-14,MT,456,54714.87,119.99,17600000,221972,1800.53,96513,998.51,53546.0,930.22,4174,9550,72.505,104.141,0,0
2025-07-14,WE,686,80620.02,117.52,51900000,335126,2694.89,140237,1452.13,71449.0,1237.97,5710,12932,71.12,104.64,0,0
2025-07-21,NE,771,90495.51,117.37,55200000,311067,2496.02,197570,2024.24,77871.0,1344.76,6440,16068,70.699,105.146,1,0
2025-07-21,MA,678,82259.47,121.33,31800000,311825,2516.79,191983,1967.65,70343.0,1216.49,5665,15650,66.097,105.843,1,0
2025-07-21,SE,614,74057.89,120.62,47400000,279297,2251.64,167597,1731.04,67504.0,1172.17,5030,13262,70.467,106.325,1,0
2025-07-21,MW,635,74420.66,117.2,40100000,284077,2318.09,161238,1659.08,65680.0,1135.56,5291,14204,66.964,105.059,1,0
2025-07-21,MT,558,67368.86,120.73,17600000,242022,1954.23,114331,1177.97,56428.0,978.6,4698,12811,73.879,105.802,1,0
2025-07-21,WE,780,97479.52,124.97,51900000,319274,2585.19,211952,2190.1,87116.0,1505.52,6191,16540,70.244,105.135,1,0
2025-07-28,NE,648,78130.25,120.57,55200000,306112,2469.41,143207,1480.81,77589.0,1344.06,5443,12252,65.509,103.382,0,0
2025-07-28,MA,621,72904.95,117.4,31800000,291026,2335.5,132019,1369.83,66644.0,1148.64,5508,11486,67.166,105.408,0,0
2025-07-28,SE,524,65202.39,124.43,47400000,247639,2018.91,107050,1113.97,58367.0,1011.71,4483,10970,67.086,103.466,0,0
